k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Pleotrichocladium	7.0	22.25	24.5	32.5	180.0	1.0	6.75	18.5	27.25	80.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;__;__	1.0	1.0	2.0	17.75	98.0	1.0	1.0	4.0	25.0	333.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cistella	1.0	1.25	5.5	30.0	91.0	1.0	6.25	19.0	38.75	179.0
k__Fungi;p__Ascomycota;__;__;__;__	1.0	37.25	53.5	62.5	127.0	1.0	27.5	50.5	94.25	238.0
k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis;o__Basidiomycota_ord_Incertae_sedis;f__Basidiomycota_fam_Incertae_sedis;g__Basidiomycota_gen_Incertae_sedis	1.0	2.0	4.0	9.0	11.0	1.0	1.0	3.0	9.75	289.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;__	1.0	1.0	1.0	1.0	245.0	1.0	1.0	1.0	1.0	251.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	1.0	37.25	45.0	81.25	177.0	1.0	16.5	45.0	99.0	823.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Ilyonectria	1.0	21.25	30.5	47.75	136.0	1.0	8.75	21.0	43.25	220.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Verruciconidia	1.0	12.5	20.5	36.5	136.0	1.0	12.75	31.0	52.5	256.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria	1.0	2.0	27.0	79.5	114.0	1.0	4.75	47.0	126.0	582.0
k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis	7.0	21.25	53.0	111.25	205.0	2.0	26.75	50.5	86.5	362.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Nigrosabulum	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	2.0	117.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Hodophilus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	609.0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Tyroliella	1.0	1.0	1.0	4.0	165.0	1.0	1.0	4.0	19.5	269.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Gliomastix	1.0	5.5	34.5	65.25	101.0	1.0	10.25	19.0	41.0	243.0
k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS11;f__GS11_fam_Incertae_sedis;g__GS11_gen_Incertae_sedis	1.0	1.0	11.5	19.0	72.0	1.0	1.75	13.0	31.5	313.0
k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces	1.0	1.0	2.0	27.25	47.0	1.0	1.0	1.0	10.75	524.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Subulicystidium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	170.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Staphylotrichum	1.0	1.0	1.0	4.75	63.0	1.0	1.0	1.0	1.0	263.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidiaceae_gen_Incertae_sedis	1.0	1.0	1.0	1.0	61.0	1.0	1.0	2.0	30.75	165.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium	1.0	30.75	43.0	261.0	695.0	1.0	1.0	9.0	16.0	245.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectriaceae_gen_Incertae_sedis	1.0	4.5	17.5	42.5	79.0	1.0	12.75	28.5	53.0	135.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Beauveria	1.0	1.0	3.0	9.75	185.0	1.0	3.75	10.5	28.25	388.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Tolypocladium	1.0	1.0	3.5	9.0	201.0	1.0	1.0	1.0	3.25	262.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Protocreopsis	1.0	1.0	18.0	28.75	65.0	1.0	1.0	2.5	11.0	341.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Marquandomyces	1.0	1.0	1.0	1.0	5.0	1.0	1.0	4.0	20.0	191.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Monascus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	423.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;__;__;__	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	3.0	219.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	1.0	1.0	1.0	3.0	44.0	1.0	1.0	1.0	2.25	387.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Hypomyces	1.0	1.0	1.0	4.75	26.0	1.0	1.0	1.0	12.0	209.0
k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	113.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Cladosporiales;f__Cladosporiaceae;g__Cladosporium	1.0	3.0	8.5	10.0	74.0	1.0	3.0	7.0	12.5	71.0
Unassigned;__;__;__;__;__	9.0	48.75	75.0	127.25	657.0	1.0	17.75	35.0	70.25	426.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Gliophorus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	746.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entolomataceae_gen_Incertae_sedis	1.0	1.0	1.0	4.5	8.0	1.0	1.0	3.0	15.5	100.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metapochonia	1.0	11.0	16.5	26.0	59.0	1.0	5.0	14.0	38.75	130.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae;g__Cadophora	1.0	9.0	26.0	139.5	293.0	1.0	7.75	35.5	96.0	645.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Sarcopodium	1.0	1.25	3.5	13.0	55.0	1.0	1.75	17.5	30.0	85.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Stephanosporaceae;g__Lindtneria	1.0	1.0	1.0	1.0	27.0	1.0	1.0	1.0	1.0	85.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Agaricomycetes_gen_Incertae_sedis	1.0	1.0	1.0	2.75	12.0	1.0	1.0	1.0	6.25	229.0
