Group 1,Group 2,H,p-value,q-value
NA (n=15),No (n=172),0.13184067293411772,0.7165311485069281,0.7165311485069281
NA (n=15),Yes (n=132),0.639844389844427,0.42376715146920996,0.635650727203815
No (n=172),Yes (n=132),2.256058295497951,0.1330924410484655,0.3992773231453965
