Group 1,Group 2,H,p-value,q-value
1 (n=10),10 (n=5),2.940000000000005,0.08641073297369951,0.5354632305583347
1 (n=10),11 (n=24),1.1199999999999903,0.2899184539425689,0.7505889443851083
1 (n=10),12 (n=14),1.1108571428571565,0.2918957005942088,0.7505889443851083
1 (n=10),13 (n=5),0.060000000000002274,0.8064959405073364,0.9390272319680569
1 (n=10),14 (n=14),0.34285714285714164,0.558184649422658,0.905552778891694
1 (n=10),15 (n=10),0.02285714285714846,0.8798291600118151,0.9680336607363444
1 (n=10),16 (n=15),0.6923076923076934,0.4053805564589422,0.8373434444889626
1 (n=10),18 (n=10),0.3657142857142901,0.5453496680111212,0.9041323443342273
1 (n=10),19 (n=24),7.0,0.008150971593502705,0.2799537349431274
1 (n=10),2 (n=5),2.5350000000000037,0.11134688653313994,0.601273187278962
1 (n=10),21 (n=30),0.11804878048779699,0.731160455709542,0.9390272319680569
1 (n=10),23 (n=8),0.3868421052631561,0.533964013468506,0.9041323443342273
1 (n=10),26 (n=5),0.015000000000000568,0.9025232501776776,0.9680336607363444
1 (n=10),27 (n=10),0.4628571428571391,0.49629170223109464,0.9041323443342273
1 (n=10),3 (n=10),1.2857142857142776,0.25683925795785484,0.7505889443851083
1 (n=10),31 (n=4),8.0,0.004677734981047276,0.27858370881895067
1 (n=10),35 (n=5),2.940000000000005,0.08641073297369951,0.5354632305583347
1 (n=10),36 (n=5),0.015000000000000568,0.9025232501776776,0.9680336607363444
1 (n=10),4 (n=10),0.28000000000000114,0.5967012167293555,0.9204334601792231
1 (n=10),5 (n=10),0.28000000000000114,0.5967012167293555,0.9204334601792231
1 (n=10),6 (n=20),0.007741935483878137,0.9298859999502004,0.9709859336496568
1 (n=10),64 (n=5),0.7350000000000065,0.39126727928263727,0.8308934357799825
1 (n=10),7 (n=25),1.2000000000000028,0.27332167829229437,0.7505889443851083
1 (n=10),76 (n=5),0.13500000000000512,0.7133031738784523,0.9297537921588103
1 (n=10),8 (n=10),1.1199999999999903,0.2899184539425689,0.7505889443851083
1 (n=10),9 (n=7),1.1523809523809518,0.28305128705188176,0.7505889443851083
1 (n=10),>100 (n=14),0.671999999999997,0.41235518389025394,0.8471209756006304
10 (n=5),11 (n=24),2.2533333333333303,0.13332693177434982,0.6121350467466514
10 (n=5),12 (n=14),1.4485714285714337,0.22875731725157086,0.7232683944716986
10 (n=5),13 (n=5),1.8436363636363566,0.17452534056858016,0.665839870347304
10 (n=5),14 (n=14),1.6800000000000068,0.19492445251365287,0.7084754139438537
10 (n=5),15 (n=10),1.2150000000000034,0.27034414065477624,0.7505889443851083
10 (n=5),16 (n=15),0.5504761904761821,0.45812318823541875,0.8742941682532327
10 (n=5),18 (n=10),4.334999999999994,0.03733641592066285,0.38070879029021465
10 (n=5),19 (n=24),0.0033333333333303017,0.9539596927720595,0.9719589322583247
10 (n=5),2 (n=5),5.770909090909086,0.01629360362102858,0.2799537349431274
10 (n=5),21 (n=30),2.880000000000024,0.08968602177036297,0.5381161306221779
10 (n=5),23 (n=8),2.142857142857146,0.14323490752466533,0.6121350467466514
10 (n=5),26 (n=5),1.8436363636363566,0.17452534056858016,0.665839870347304
10 (n=5),27 (n=10),5.415000000000013,0.019964453305215894,0.29074112024972154
10 (n=5),3 (n=10),0.960000000000008,0.3271868777903008,0.7856256644492281
10 (n=5),31 (n=4),0.240000000000002,0.6242061147664044,0.9204334601792231
