Group 1,Group 2,H,p-value,q-value
1945 (n=1),1957 (n=1),1.0,0.31731050786291115,0.6346210157258223
1945 (n=1),1985 (n=1),1.0,0.31731050786291115,0.6346210157258223
1945 (n=1),1986 (n=1),1.0,0.31731050786291115,0.6346210157258223
1945 (n=1),1990 (n=1),1.0,0.31731050786291115,0.6346210157258223
1945 (n=1),1994 (n=2),1.5,0.22067136191984324,0.6346210157258223
1945 (n=1),1995 (n=1),1.0,0.31731050786291115,0.6346210157258223
1945 (n=1),1998 (n=2),0.0,1.0,1.0
1945 (n=1),2000 (n=6),0.0,1.0,1.0
1945 (n=1),2002 (n=5),0.7714285714285722,0.37977547484094853,0.7106689578706858
1945 (n=1),2003 (n=2),0.0,1.0,1.0
1945 (n=1),2005 (n=3),1.8000000000000007,0.17971249487899588,0.6346210157258223
1945 (n=1),2006 (n=2),0.0,1.0,1.0
1945 (n=1),2007 (n=3),0.1999999999999993,0.6547208460185774,0.8683665957720117
1945 (n=1),2008 (n=1),1.0,0.31731050786291115,0.6346210157258223
1945 (n=1),2009 (n=3),0.1999999999999993,0.6547208460185774,0.8683665957720117
1945 (n=1),2010 (n=5),0.08571428571428541,0.7696979437812901,0.9446292946406742
1945 (n=1),2011 (n=1),1.0,0.31731050786291115,0.6346210157258223
1945 (n=1),2012 (n=2),1.5,0.22067136191984324,0.6346210157258223
1945 (n=1),2013 (n=2),0.0,1.0,1.0
1945 (n=1),2014 (n=5),0.7714285714285722,0.37977547484094853,0.7106689578706858
1945 (n=1),2015 (n=4),0.5,0.47950012218695337,0.7949607288888992
1945 (n=1),2016 (n=2),1.5,0.22067136191984324,0.6346210157258223
1945 (n=1),2017 (n=2),0.0,1.0,1.0
1945 (n=1),2018 (n=2),1.5,0.22067136191984324,0.6346210157258223
1945 (n=1),2019 (n=1),1.0,0.31731050786291115,0.6346210157258223
1945 (n=1),2020 (n=2),1.5,0.22067136191984324,0.6346210157258223
1945 (n=1),old (n=3),0.1999999999999993,0.6547208460185774,0.8683665957720117
1957 (n=1),1985 (n=1),1.0,0.31731050786291115,0.6346210157258223
1957 (n=1),1986 (n=1),1.0,0.31731050786291115,0.6346210157258223
1957 (n=1),1990 (n=1),1.0,0.31731050786291115,0.6346210157258223
1957 (n=1),1994 (n=2),1.5,0.22067136191984324,0.6346210157258223
1957 (n=1),1995 (n=1),1.0,0.31731050786291115,0.6346210157258223
1957 (n=1),1998 (n=2),0.0,1.0,1.0
1957 (n=1),2000 (n=6),1.0,0.31731050786291115,0.6346210157258223
1957 (n=1),2002 (n=5),0.08571428571428541,0.7696979437812901,0.9446292946406742
1957 (n=1),2003 (n=2),1.5,0.22067136191984324,0.6346210157258223
1957 (n=1),2005 (n=3),0.1999999999999993,0.6547208460185774,0.8683665957720117
1957 (n=1),2006 (n=2),0.0,1.0,1.0
1957 (n=1),2007 (n=3),0.1999999999999993,0.6547208460185774,0.8683665957720117
1957 (n=1),2008 (n=1),1.0,0.31731050786291115,0.6346210157258223
1957 (n=1),2009 (n=3),1.8000000000000007,0.17971249487899588,0.6346210157258223
1957 (n=1),2010 (n=5),0.08571428571428541,0.7696979437812901,0.9446292946406742
1957 (n=1),2011 (n=1),1.0,0.31731050786291115,0.6346210157258223
1957 (n=1),2012 (n=2),1.5,0.22067136191984324,0.6346210157258223
1957 (n=1),2013 (n=2),1.5,0.22067136191984324,0.6346210157258223
1957 (n=1),2014 (n=5),0.7714285714285722,0.37977547484094853,0.7106689578706858
1957 (n=1),2015 (n=4),0.5,0.47950012218695337,0.7949607288888992
1957 (n=1),2016 (n=2),1.5,0.22067136191984324,0.6346210157258223
1957 (n=1),2017 (n=2),0.0,1.0,1.0
1957 (n=1),2018 (n=2),1.5,0.22067136191984324,0.6346210157258223
1957 (n=1),2019 (n=1),1.0,0.31731050786291115,0.6346210157258223
1957 (n=1),2020 (n=2),0.0,1.0,1.0
1957 (n=1),old (n=3),0.1999999999999993,0.6547208460185774,0.8683665957720117
1985 (n=1),1986 (n=1),1.0,0.31731050786291115,0.6346210157258223
1985 (n=1),1990 (n=1),1.0,0.31731050786291115,0.6346210157258223
1985 (n=1),1994 (n=2),1.5,0.22067136191984324,0.6346210157258223
1985 (n=1),1995 (n=1),1.0,0.31731050786291115,0.6346210157258223
1985 (n=1),1998 (n=2),0.0,1.0,1.0
1985 (n=1),2000 (n=6),0.25,0.6170750774519739,0.8683665957720117
1985 (n=1),2002 (n=5),2.1428571428571423,0.14323490752466572,0.6346210157258223
1985 (n=1),2003 (n=2),0.0,1.0,1.0
1985 (n=1),2005 (n=3),1.8000000000000007,0.17971249487899588,0.6346210157258223
1985 (n=1),2006 (n=2),1.5,0.22067136191984324,0.6346210157258223
1985 (n=1),2007 (n=3),0.1999999999999993,0.6547208460185774,0.8683665957720117
1985 (n=1),2008 (n=1),1.0,0.31731050786291115,0.6346210157258223
1985 (n=1),2009 (n=3),0.1999999999999993,0.6547208460185774,0.8683665957720117
1985 (n=1),2010 (n=5),0.08571428571428541,0.7696979437812901,0.9446292946406742
1985 (n=1),2011 (n=1),1.0,0.31731050786291115,0.6346210157258223
1985 (n=1),2012 (n=2),1.5,0.22067136191984324,0.6346210157258223
1985 (n=1),2013 (n=2),1.5,0.22067136191984324,0.6346210157258223
1985 (n=1),2014 (n=5),0.7714285714285722,0.37977547484094853,0.7106689578706858
1985 (n=1),2015 (n=4),0.5,0.47950012218695337,0.7949607288888992
1985 (n=1),2016 (n=2),0.0,1.0,1.0
1985 (n=1),2017 (n=2),1.5,0.22067136191984324,0.6346210157258223
1985 (n=1),2018 (n=2),1.5,0.22067136191984324,0.6346210157258223
1985 (n=1),2019 (n=1),1.0,0.31731050786291115,0.6346210157258223
1985 (n=1),2020 (n=2),1.5,0.22067136191984324,0.6346210157258223
1985 (n=1),old (n=3),0.1999999999999993,0.6547208460185774,0.8683665957720117
1986 (n=1),1990 (n=1),1.0,0.31731050786291115,0.6346210157258223
1986 (n=1),1994 (n=2),1.5,0.22067136191984324,0.6346210157258223
1986 (n=1),1995 (n=1),1.0,0.31731050786291115,0.6346210157258223
1986 (n=1),1998 (n=2),0.0,1.0,1.0
1986 (n=1),2000 (n=6),1.0,0.31731050786291115,0.6346210157258223
1986 (n=1),2002 (n=5),0.08571428571428541,0.7696979437812901,0.9446292946406742
1986 (n=1),2003 (n=2),1.5,0.22067136191984324,0.6346210157258223
1986 (n=1),2005 (n=3),0.1999999999999993,0.6547208460185774,0.8683665957720117
1986 (n=1),2006 (n=2),0.0,1.0,1.0
1986 (n=1),2007 (n=3),0.1999999999999993,0.6547208460185774,0.8683665957720117
1986 (n=1),2008 (n=1),1.0,0.31731050786291115,0.6346210157258223
1986 (n=1),2009 (n=3),1.8000000000000007,0.17971249487899588,0.6346210157258223
1986 (n=1),2010 (n=5),0.08571428571428541,0.7696979437812901,0.9446292946406742
1986 (n=1),2011 (n=1),1.0,0.31731050786291115,0.6346210157258223
1986 (n=1),2012 (n=2),1.5,0.22067136191984324,0.6346210157258223
1986 (n=1),2013 (n=2),1.5,0.22067136191984324,0.6346210157258223
1986 (n=1),2014 (n=5),0.7714285714285722,0.37977547484094853,0.7106689578706858
1986 (n=1),2015 (n=4),0.5,0.47950012218695337,0.7949607288888992
1986 (n=1),2016 (n=2),1.5,0.22067136191984324,0.6346210157258223
1986 (n=1),2017 (n=2),0.0,1.0,1.0
1986 (n=1),2018 (n=2),1.5,0.22067136191984324,0.6346210157258223
1986 (n=1),2019 (n=1),1.0,0.31731050786291115,0.6346210157258223
1986 (n=1),2020 (n=2),0.0,1.0,1.0
1986 (n=1),old (n=3),0.1999999999999993,0.6547208460185774,0.8683665957720117
1990 (n=1),1994 (n=2),1.5,0.22067136191984324,0.6346210157258223
1990 (n=1),1995 (n=1),1.0,0.31731050786291115,0.6346210157258223
1990 (n=1),1998 (n=2),1.5,0.22067136191984324,0.6346210157258223
1990 (n=1),2000 (n=6),2.25,0.13361440253771584,0.6346210157258223
1990 (n=1),2002 (n=5),0.08571428571428541,0.7696979437812901,0.9446292946406742
1990 (n=1),2003 (n=2),1.5,0.22067136191984324,0.6346210157258223
1990 (n=1),2005 (n=3),0.1999999999999993,0.6547208460185774,0.8683665957720117
1990 (n=1),2006 (n=2),0.0,1.0,1.0
1990 (n=1),2007 (n=3),1.8000000000000007,0.17971249487899588,0.6346210157258223
1990 (n=1),2008 (n=1),1.0,0.31731050786291115,0.6346210157258223
1990 (n=1),2009 (n=3),1.8000000000000007,0.17971249487899588,0.6346210157258223
1990 (n=1),2010 (n=5),2.1428571428571423,0.14323490752466572,0.6346210157258223
1990 (n=1),2011 (n=1),1.0,0.31731050786291115,0.6346210157258223
1990 (n=1),2012 (n=2),1.5,0.22067136191984324,0.6346210157258223
1990 (n=1),2013 (n=2),1.5,0.22067136191984324,0.6346210157258223
1990 (n=1),2014 (n=5),0.7714285714285722,0.37977547484094853,0.7106689578706858
1990 (n=1),2015 (n=4),2.0,0.15729920705028105,0.6346210157258223
1990 (n=1),2016 (n=2),1.5,0.22067136191984324,0.6346210157258223
1990 (n=1),2017 (n=2),0.0,1.0,1.0
1990 (n=1),2018 (n=2),0.0,1.0,1.0
1990 (n=1),2019 (n=1),1.0,0.31731050786291115,0.6346210157258223
1990 (n=1),2020 (n=2),1.5,0.22067136191984324,0.6346210157258223
1990 (n=1),old (n=3),1.8000000000000007,0.17971249487899588,0.6346210157258223
1994 (n=2),1995 (n=1),1.5,0.22067136191984324,0.6346210157258223
1994 (n=2),1998 (n=2),0.0,1.0,1.0
1994 (n=2),2000 (n=6),2.7777777777777786,0.095580704545629,0.6346210157258223
1994 (n=2),2002 (n=5),0.14999999999999858,0.69853535830334,0.8981168892471514
1994 (n=2),2003 (n=2),2.3999999999999986,0.12133525035848367,0.6346210157258223
1994 (n=2),2005 (n=3),0.0,1.0,1.0
1994 (n=2),2006 (n=2),0.0,1.0,1.0
1994 (n=2),2007 (n=3),0.33333333333333215,0.5637028616507738,0.8523187268159699
1994 (n=2),2008 (n=1),1.5,0.22067136191984324,0.6346210157258223
1994 (n=2),2009 (n=3),3.0,0.08326451666355042,0.6346210157258223
1994 (n=2),2010 (n=5),1.3499999999999979,0.2452781168067699,0.6346210157258223
1994 (n=2),2011 (n=1),0.0,1.0,1.0
1994 (n=2),2012 (n=2),2.3999999999999986,0.12133525035848367,0.6346210157258223
1994 (n=2),2013 (n=2),2.3999999999999986,0.12133525035848367,0.6346210157258223
1994 (n=2),2014 (n=5),1.3499999999999979,0.2452781168067699,0.6346210157258223
1994 (n=2),2015 (n=4),1.928571428571427,0.16491482255329762,0.6346210157258223
1994 (n=2),2016 (n=2),2.3999999999999986,0.12133525035848367,0.6346210157258223
1994 (n=2),2017 (n=2),0.0,1.0,1.0
1994 (n=2),2018 (n=2),2.3999999999999986,0.12133525035848367,0.6346210157258223
1994 (n=2),2019 (n=1),1.5,0.22067136191984324,0.6346210157258223
1994 (n=2),2020 (n=2),0.0,1.0,1.0
1994 (n=2),old (n=3),0.0,1.0,1.0
1995 (n=1),1998 (n=2),0.0,1.0,1.0
1995 (n=1),2000 (n=6),0.0,1.0,1.0
1995 (n=1),2002 (n=5),0.08571428571428541,0.7696979437812901,0.9446292946406742
1995 (n=1),2003 (n=2),1.5,0.22067136191984324,0.6346210157258223
1995 (n=1),2005 (n=3),0.1999999999999993,0.6547208460185774,0.8683665957720117
1995 (n=1),2006 (n=2),0.0,1.0,1.0
1995 (n=1),2007 (n=3),0.1999999999999993,0.6547208460185774,0.8683665957720117
1995 (n=1),2008 (n=1),1.0,0.31731050786291115,0.6346210157258223
1995 (n=1),2009 (n=3),1.8000000000000007,0.17971249487899588,0.6346210157258223
1995 (n=1),2010 (n=5),0.08571428571428541,0.7696979437812901,0.9446292946406742
1995 (n=1),2011 (n=1),1.0,0.31731050786291115,0.6346210157258223
1995 (n=1),2012 (n=2),1.5,0.22067136191984324,0.6346210157258223
1995 (n=1),2013 (n=2),1.5,0.22067136191984324,0.6346210157258223
1995 (n=1),2014 (n=5),0.7714285714285722,0.37977547484094853,0.7106689578706858
1995 (n=1),2015 (n=4),0.5,0.47950012218695337,0.7949607288888992
1995 (n=1),2016 (n=2),1.5,0.22067136191984324,0.6346210157258223
1995 (n=1),2017 (n=2),0.0,1.0,1.0
1995 (n=1),2018 (n=2),1.5,0.22067136191984324,0.6346210157258223
1995 (n=1),2019 (n=1),1.0,0.31731050786291115,0.6346210157258223
1995 (n=1),2020 (n=2),0.0,1.0,1.0
