Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	0-10	0-10	0-10	0-10	0-10	100+	100+	100+	100+	100+	11-20	11-20	11-20	11-20	11-20	21-30	21-30	21-30	21-30	21-30	31-40	31-40	31-40	31-40	31-40	61-70	61-70	61-70	61-70	61-70	71-100	71-100	71-100	71-100	71-100
ARGSYN-PWY	9990.470516587056	14131.292501870492	21392.76305955076	35230.007389571314	42882.8347846211	10666.231626011564	12199.307032707142	13732.38243940272	13818.475321678561	13904.5682039544	9190.419721675657	13533.495266570651	20896.563124125503	33110.15705385677	38929.51749614042	11972.53267983245	15951.859567095682	24053.584621113372	31231.58552605422	38682.62204708438	22500.114110557184	27487.616816179165	32475.11952180115	35401.39048932727	38327.66145685339	10888.330851373528	10888.330851373528	10888.330851373528	10888.330851373528	10888.330851373528	12612.07232767012	12612.07232767012	12612.07232767012	12612.07232767012	12612.07232767012
ARGSYNBSUB-PWY	10846.873321632545	15375.036233405704	23054.806549302746	38222.9180969021	46916.65681654342	11536.792082110047	13144.888458650821	14752.984835191597	14874.96201128218	14996.93918737276	9915.66286041475	14749.757970332532	22651.782808308955	35781.65556002706	42250.68409724828	13026.217253331717	17298.53528387411	26024.489594100003	33971.26024926882	41903.93524694033	24389.594554353695	29714.00842262841	35038.42229090312	38602.144094025	42165.865897146876	11869.707098053575	11869.707098053575	11869.707098053575	11869.707098053575	11869.707098053575	13790.613934890032	13790.613934890032	13790.613934890032	13790.613934890032	13790.613934890032
ARO-PWY	10333.1686728603	14670.960786945037	21980.67013533137	36728.03004169569	44925.839379198136	11250.745274913485	12793.815028999852	14336.884783086218	14414.030255481353	14491.17572787649	9623.0541531633	14032.693514194581	21828.18700480597	34261.40746768072	40033.567013794716	12673.264798168097	16673.038357773192	25196.176308754144	32771.03374517359	39857.889647885306	23423.690631659967	28868.17436172021	34312.658091780446	37540.53708062164	40768.41606946282	11312.860813383117	11312.860813383117	11312.860813383117	11312.860813383117	11312.860813383117	13204.597737165914	13204.597737165914	13204.597737165914	13204.597737165914	13204.597737165914
ASPASN-PWY	1460.8266001019356	1953.9930112890643	2658.3190642016248	4464.410386540114	8815.04913878659	713.710651529822	768.1237676237166	822.5368837176112	900.6519079338216	978.7669321500321	1167.8758209894554	1667.1620224632127	2862.3942199770954	4070.816735219656	5874.0944261469585	1410.0606165008635	2550.0520284741783	3030.7772385971602	3563.8971740875722	4580.423700964495	2498.208826127094	3044.7890067256494	3591.369187324205	3745.168273353368	3898.967359382531	1033.0491705101963	1033.0491705101963	1033.0491705101963	1033.0491705101963	1033.0491705101963	924.5361050603535	924.5361050603535	924.5361050603535	924.5361050603535	924.5361050603535
AST-PWY	16.83714430894309	44.708974634353794	75.24707412223665	148.0191908163804	210.23321880866362	45.96909195199436	49.36950172820957	52.769911504424776	52.933883982229304	53.097856460033825	1.0	56.249088236911454	98.95615449249672	143.090695047359	260.5641123089754	25.664490335941096	61.0084437847386	115.39978096824625	188.3121413872522	270.82321041990133	45.23822027942265	167.28132506752186	289.3244298556211	319.4219262825906	349.51942270956016	46.72851805728518	46.72851805728518	46.72851805728518	46.72851805728518	46.72851805728518	49.829096406063705	49.829096406063705	49.829096406063705	49.829096406063705	49.829096406063705
BIOTIN-BIOSYNTHESIS-PWY	3476.280757030464	5661.644553380804	7434.608249335811	11217.258456369309	14900.824212078953	3923.576637087808	4369.765558779572	4815.954480471335	4907.8402530695	4999.7260256676645	2117.7700775751237	4598.0872588599195	9475.552195594275	11441.8916856233	12899.209618049601	4671.491253590609	6481.799762694294	9501.569562976905	11628.028874497	16844.856932211675	8836.867708264674	12591.590451138149	16346.313194011622	17272.389008565493	18198.46482311936	3471.2432349351916	3471.2432349351916	3471.2432349351916	3471.2432349351916	3471.2432349351916	4950.105858829332	4950.105858829332	4950.105858829332	4950.105858829332	4950.105858829332
BRANCHED-CHAIN-AA-SYN-PWY	15581.667917865814	22635.461471414157	33699.789724576134	53916.26232493887	68759.5736342039	17780.577169369135	20007.227650716355	22233.87813206358	23139.86914946293	24045.860166862287	13893.917044124097	21531.06926670044	33688.47619034714	51680.55588896774	60403.153714094464	19209.909903009233	25457.374163436027	38645.72697944263	50054.314993316526	60451.17198826575	34092.54644882771	43256.24941334178	52419.95237785586	57887.995580250776	63356.0387826457	17085.0973703687	17085.0973703687	17085.0973703687	17085.0973703687	17085.0973703687	20801.214544993214	20801.214544993214	20801.214544993214	20801.214544993214	20801.214544993214
CALVIN-PWY	11192.718120345464	15898.378588026108	23807.90571855853	39725.04609937801	47315.60790324054	11706.98688543696	13286.060818900174	14865.134752363389	15072.720454153021	15280.306155942653	10424.816961782743	15111.420708933812	23348.46566733098	37501.7545082213	43715.21972716109	13653.807978326668	17866.59811308534	27110.524186236053	34803.13182800939	43265.37900879815	25654.14762493289	31169.890369213652	36685.63311349441	39540.32764212119	42395.022170747965	12074.176870547362	12074.176870547362	12074.176870547362	12074.176870547362	12074.176870547362	13897.612943787455	13897.612943787455	13897.612943787455	13897.612943787455	13897.612943787455
CATECHOL-ORTHO-CLEAVAGE-PWY	492.10603778887884	820.1222872093595	1423.0976849681379	1696.7578595709715	2426.9484729011415	403.49871842845585	448.48309123513656	493.46746404181727	543.3179830098647	593.1685019779122	370.2351139614663	698.6805648411689	1234.4853846139522	1614.3611654632014	3326.7102166292143	723.6891394774275	964.5955806884481	1301.755319376917	1546.395271069794	1682.026333405704	1024.6246547330488	1237.801362788627	1450.9780708442054	1607.710124993429	1764.4421791426525	419.1214132248356	419.1214132248356	419.1214132248356	419.1214132248356	419.1214132248356	405.5485549512436	405.5485549512436	405.5485549512436	405.5485549512436	405.5485549512436
CENTBENZCOA-PWY	1.0	1.0	1.0	1.0	10.929873772791025	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.312087912087911	1.0	1.0	1.0	1.0	4.9774011299435035	1.0	1.0	1.0	9.349295774647887	17.698591549295774	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CENTFERM-PWY	1126.2965705046477	2147.2622410147605	2638.2883381055253	3846.850848973878	11084.87567614589	974.2017063883111	1016.5603711100358	1058.9190358317605	1604.1649451797534	2149.4108545277463	1242.265326550276	1847.071036392966	2968.231568088697	3589.0698887056287	5726.117989793405	1317.3031944451932	1859.6039014820915	2569.681914855646	3004.968703218139	4277.932488703795	1719.1992750359204	2237.172442192259	2755.145609348597	3755.2267730027033	4755.307936656809	1183.0137913148094	1183.0137913148094	1183.0137913148094	1183.0137913148094	1183.0137913148094	1176.3715332507384	1176.3715332507384	1176.3715332507384	1176.3715332507384	1176.3715332507384
CHLOROPHYLL-SYN	1.0	1.0	45.36251662711591	95.79301418905976	476.2263728476732	1.0	4.429591035097711	7.859182070195422	14.3896651371269	20.920148204058382	1.0	16.44680413385394	42.388479842901845	84.61028170589371	207.1585000178671	1.0	1.0	1.0	68.54699253500911	107.92655394484385	1.0	29.18184250850363	57.36368501700726	74.41309803159002	91.46251104617279	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
COA-PWY	9626.243737948267	13672.056313453737	20547.747968117896	34127.45692350961	41746.06449891514	10347.795607827142	11859.459716467327	13371.123825107512	13387.96051612404	13404.79720714057	8823.647908541183	13014.806615164092	20264.979719370738	31780.684530176382	37399.6166028541	11446.42232984572	15459.8204823744	23448.19494275113	30516.93723649936	37381.29091373431	21665.49326791315	26979.759235014382	32294.02520211562	35177.13541630546	38060.245630495294	10519.33450832807	10519.33450832807	10519.33450832807	10519.33450832807	10519.33450832807	12298.145659112763	12298.145659112763	12298.145659112763	12298.145659112763	12298.145659112763
COBALSYN-PWY	4892.528526245554	7942.423863501473	11094.759893070002	17740.830258550755	23027.877960081067	5876.067401873758	6575.964027355763	7275.860652837769	7761.259069298001	8246.657485758233	4805.875755286295	7200.492259141396	11363.626622552229	17061.973592894254	19814.66808763072	7217.591758331037	8550.150143638693	13158.154664234953	16001.460086692587	19430.701899987682	10998.053630452723	14094.80554247242	17191.55745449212	17943.922521017696	18696.28758754327	5629.239342112965	5629.239342112965	5629.239342112965	5629.239342112965	5629.239342112965	6695.340545271054	6695.340545271054	6695.340545271054	6695.340545271054	6695.340545271054
CODH-PWY	464.98716552785305	731.604593394467	1368.3321451717432	2259.5184686137163	3630.8576159091754	366.0016174672961	388.8186830236013	411.6357485799065	453.6894862557516	495.7432239315967	480.0783774193764	692.21843494255	1266.5500342747632	1957.7022957906295	2565.578972984688	508.8398441163293	723.7464619004429	1085.862649870997	1746.5979796524189	2405.8797891499835	1359.568406008153	1539.6668589965616	1719.76531198497	1732.3202268300165	1744.8751416750633	460.2023965586853	460.2023965586853	460.2023965586853	460.2023965586853	460.2023965586853	512.9934627170583	512.9934627170583	512.9934627170583	512.9934627170583	512.9934627170583
COLANSYN-PWY	7367.781279703557	10764.847932910241	15163.96535398532	24404.675852189965	34237.57499421159	8689.840857408564	9860.905561661939	11031.970265915314	11255.067034521391	11478.16380312747	6517.22908561333	10365.115825329547	15569.025173557762	24448.554103886083	28087.78861966664	7977.647953961334	12327.836299436018	18555.735200898867	23926.58523281182	28082.74226539852	16228.434310448974	20705.746116899034	25183.057923349093	28034.038511771527	30885.01910019396	8565.944443353099	8565.944443353099	8565.944443353099	8565.944443353099	8565.944443353099	10174.451809960185	10174.451809960185	10174.451809960185	10174.451809960185	10174.451809960185
COMPLETE-ARO-PWY	10919.376748886209	15516.468150595807	23224.23752890871	38826.13129881577	47403.92832081344	11859.876779300952	13521.229591304298	15182.582403307642	15236.036599875553	15289.490796443464	10171.210988410787	14797.490963114044	23050.593336149588	36184.38868569637	42316.120111629905	13351.48009205707	17593.735559594534	26606.113042182733	34579.479798397944	42130.16103212961	24745.455234792098	30505.42191398183	36265.38859317156	39689.761098177165	43114.13360318277	11931.662672915603	11931.662672915603	11931.662672915603	11931.662672915603	11931.662672915603	13947.89538004661	13947.89538004661	13947.89538004661	13947.89538004661	13947.89538004661
CRNFORCAT-PWY	99.45899945339598	175.13912410032856	292.98392586154694	622.3773868541028	1014.3703061311027	1.0	9.990583054275437	18.981166108550873	23.474451012139625	27.967735915728372	9.994142865374217	178.37927804431868	310.8373903727206	402.60278601679175	671.0642277064419	134.85482155781762	179.96484475154654	263.41345411498634	387.96375328282386	533.3056416554275	78.84207069381385	92.29481226393042	105.747553834047	285.1641861921263	464.58081855020555	72.55660951140328	72.55660951140328	72.55660951140328	72.55660951140328	72.55660951140328	15.985373287800877	15.985373287800877	15.985373287800877	15.985373287800877	15.985373287800877
DAPLYSINESYN-PWY	10074.95826575862	14408.313521633883	22040.01852538777	35268.158032634004	43638.27909825167	11132.117627838124	12553.613363726137	13975.10909961415	14231.279670896962	14487.450242179775	9169.443225478752	13894.33702786044	21607.963125131122	33546.704050654764	39332.692956825835	12525.879888728898	16452.822730243104	24683.002925377757	31687.958037899374	38906.56550428705	22458.476156958823	28151.28952069885	33844.10288443888	36026.95419739102	38209.80551034316	11135.738032458064	11135.738032458064	11135.738032458064	11135.738032458064	11135.738032458064	12948.22161776254	12948.22161776254	12948.22161776254	12948.22161776254	12948.22161776254
DENITRIFICATION-PWY	130.05944785480227	239.41281792448785	415.0041228311941	651.5632162427988	1088.936800476934	180.19364121848184	181.71667945009978	183.2397176817177	213.56080878804192	243.88189989436611	137.11733833278723	241.6754142568857	396.5890152792325	572.1184636585584	790.9144190710243	98.7524798959194	376.8260342559148	448.08609039530637	651.4436470478548	752.840908827361	430.72855522398146	546.2390335800226	661.7495119360638	923.3109587551894	1184.872405574315	188.39831198506607	188.39831198506607	188.39831198506607	188.39831198506607	188.39831198506607	184.64837345268057	184.64837345268057	184.64837345268057	184.64837345268057	184.64837345268057
DENOVOPURINE2-PWY	4497.889659495579	7099.6846563717345	9167.741153902687	15062.740545872868	26641.401805272857	3671.498787819138	3728.1108770554874	3784.722966291837	5300.42527012342	6816.127573955003	4429.230860086815	6369.324324728499	9567.028022615115	13018.060325380138	18786.794758591313	6286.761789431687	6589.996491831652	10914.1007532974	12181.162069938131	16807.358960986196	12324.337876694162	12325.592228772779	12326.846580851396	13185.930311179844	14045.014041508293	4581.843809215091	4581.843809215091	4581.843809215091	4581.843809215091	4581.843809215091	4955.123748824307	4955.123748824307	4955.123748824307	4955.123748824307	4955.123748824307
DTDPRHAMSYN-PWY	10247.465008231577	14102.798393158839	22179.22180069791	35920.24903512945	44100.738439821725	10994.841378537352	12276.114808003309	13557.388237469268	13972.018208019994	14386.64817857072	9451.419797794939	14077.804677147062	21559.910260814835	33999.71976589811	39974.43130474824	12178.173678681404	16645.811979281592	24490.181607794395	32417.030278589154	39497.16764582519	22825.959420067175	28160.06907546978	33494.17873087239	36550.76451749166	39607.350304110936	11120.097592913056	11120.097592913056	11120.097592913056	11120.097592913056	11120.097592913056	12914.013313092426	12914.013313092426	12914.013313092426	12914.013313092426	12914.013313092426
ENTBACSYN-PWY	458.51660688921436	723.0164143458265	1573.133454539626	2384.5236412755226	4588.30285679885	323.6944560635538	379.52774569011484	435.3610353166759	594.1712962126943	752.9815571087127	207.23481017533595	819.7424306632172	1301.2340500363507	2172.811854746822	5115.935561923042	671.6872461602062	1006.9230752568241	1192.0000356542582	1411.566896772693	3394.8858626201973	2107.9549673810143	2114.65911197839	2121.3632565757653	2230.375518687145	2339.3877807985245	480.40318188209875	480.40318188209875	480.40318188209875	480.40318188209875	480.40318188209875	612.5245792711661	612.5245792711661	612.5245792711661	612.5245792711661	612.5245792711661
FAO-PWY	13171.954603486927	18958.51307117562	31048.0004307939	47244.93919108449	59067.32604557921	14214.992902015922	15903.526244045956	17592.05958607599	18106.385138967362	18620.710691858734	11679.273915095298	18542.31624516539	29720.636724905882	44862.23954689916	53951.67340864537	17690.628941481147	22602.62025317893	32568.2549297994	40449.42049534523	50896.509022265	28754.480125392984	37215.458714281944	45676.437303170904	46972.43196763829	48268.42663210568	14365.70274188702	14365.70274188702	14365.70274188702	14365.70274188702	14365.70274188702	17050.328071720443	17050.328071720443	17050.328071720443	17050.328071720443	17050.328071720443
FASYN-ELONG-PWY	12327.637193739967	17431.264558960393	23881.681765230085	41914.50118290936	56122.925811911344	13616.89591150888	15987.1487397693	18357.40156802972	18545.85062112761	18734.299674225498	12004.551735399347	16487.728475834385	27421.01951091371	41314.35626827229	48016.20934944417	15555.95275100426	20487.41179178613	31109.49766112298	39364.988969789076	51238.87664221859	30110.298831146054	37448.96225392573	44787.625676705415	49147.68960524474	53507.75353378407	13769.762142202746	13769.762142202746	13769.762142202746	13769.762142202746	13769.762142202746	15651.311171934434	15651.311171934434	15651.311171934434	15651.311171934434	15651.311171934434
FASYN-INITIAL-PWY	5134.685438341955	8594.086245190596	11501.860805243079	16510.859326146776	23770.31962256754	6651.221597027576	7392.8009407975605	8134.380284567545	8832.91983792067	9531.459391273796	4014.475423291581	7319.425331340541	14512.981088935587	17453.72476921423	19865.31725261117	6905.532061778704	9185.885021188784	14830.39376744108	18345.64154628799	24122.119095857477	11889.074107041564	17478.292628055227	23067.511149068894	24098.203916099086	25128.89668312928	5847.348903645702	5847.348903645702	5847.348903645702	5847.348903645702	5847.348903645702	7501.854539808802	7501.854539808802	7501.854539808802	7501.854539808802	7501.854539808802
FERMENTATION-PWY	3869.4341128108786	7210.999998902006	8606.560912787121	14797.7045954266	23149.87727169872	6748.2146502129035	7565.445646061223	8382.676641909542	8440.461566088354	8498.246490267167	4148.975470203277	7036.22521336079	10805.474996569075	13402.86158702494	16741.575700921258	6012.897009911067	7069.49712742699	11522.94049118952	14334.280125628502	17094.610150750752	11085.756528074573	13511.51120560096	15937.265883127347	17099.05904114774	18260.852199168126	5906.183279927905	5906.183279927905	5906.183279927905	5906.183279927905	5906.183279927905	7501.777881847605	7501.777881847605	7501.777881847605	7501.777881847605	7501.777881847605
FOLSYN-PWY	7571.281797227185	11021.747597666186	16190.522652781918	26628.90054017713	31277.798196331325	8227.513780636844	9052.811316680207	9878.108852723572	10362.142446891843	10846.176041060115	7201.947841018948	10276.636006563358	16734.023937214053	25014.511183633644	29768.29443282958	10124.985992315935	12027.47986347288	18726.73470434664	22904.678517662203	28580.006792331762	17917.249272617348	22241.932999105476	26566.616725593605	26904.58625658573	27242.55578757786	8757.20196229782	8757.20196229782	8757.20196229782	8757.20196229782	8757.20196229782	9531.387575274452	9531.387575274452	9531.387575274452	9531.387575274452	9531.387575274452
FUC-RHAMCAT-PWY	1.0	27.215021678830777	77.16100297490127	140.9838576392627	359.7262592957981	1.0	1.0	1.0	11.269346640580489	21.538693281160977	1.0	23.50651946445323	69.9423552192684	124.84765178325316	247.2267576844781	1.0	10.6262966959659	67.93211054891327	86.79631225990207	192.84795083261525	82.55034504587233	83.7661590961263	84.98197314638028	147.13168582156362	209.281398496747	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FUCCAT-PWY	1.0	14.284967669291627	49.583170489349584	77.38646468139298	241.22964649006667	10.307112229685108	15.27493140442742	20.24275057916973	20.547893507869627	20.853036436569525	1.0	21.849882576672684	38.86311943408501	82.30124840599895	162.5931946061108	1.0	21.577892781458896	38.51154746097022	53.20772566143957	145.63108167906938	50.5979834078188	71.87375579184199	93.14952817586517	130.00696530169475	166.8644024275243	4.335182591942146	4.335182591942146	4.335182591942146	4.335182591942146	4.335182591942146	51.97015148339253	51.97015148339253	51.97015148339253	51.97015148339253	51.97015148339253
GALACT-GLUCUROCAT-PWY	1577.1761213656505	2115.695042069805	3389.489709303741	4890.527130155392	5768.12623408386	1360.6311158813962	1383.7912173124105	1406.9513187434245	1443.4255758535214	1479.8998329636183	952.5189553363077	1944.4924417409884	3123.702699555307	4968.863207447361	6747.416743717941	1723.5674969185307	2269.577849157963	3699.591505448553	4513.4921435342085	6219.0742399638775	3141.1329992223727	3824.5269548751808	4507.920910527989	4721.186772579053	4934.452634630115	1341.4114667434121	1341.4114667434121	1341.4114667434121	1341.4114667434121	1341.4114667434121	1333.435347008481	1333.435347008481	1333.435347008481	1333.435347008481	1333.435347008481
GALACTARDEG-PWY	304.2269779530295	444.5585533796222	602.6585657202526	1088.6872522923336	2190.427693237489	288.62863981362386	353.9891810404772	419.3497222673306	450.66866796450984	481.98761366168907	218.38513510010125	452.50932487347814	736.4345462193112	1016.1672825850309	1325.2776968430267	392.23715742745406	745.2840914975693	904.3091883291635	1172.3994009034218	1446.4899951175987	854.3322282256472	1120.1798323285345	1386.0274364314218	1414.2194926788366	1442.4115489262515	324.4103349369005	324.4103349369005	324.4103349369005	324.4103349369005	324.4103349369005	295.0757580277652	295.0757580277652	295.0757580277652	295.0757580277652	295.0757580277652
GALACTUROCAT-PWY	2421.6500561808857	3703.3285199387856	4708.773035680611	7974.442368692682	12962.176595113799	2294.1619847306547	2576.976859763122	2859.791734795589	3404.103910331046	3948.4160858665023	2160.9349310134708	2857.9682824360552	5238.13079033211	7389.098074265015	9593.797127626813	3036.7352695829704	3519.329931032208	6241.937756394055	6541.535681624728	8974.7672608737	5269.896373700037	5766.6988162884845	6263.501258876931	7081.123236406136	7898.745213935342	2404.3127964963955	2404.3127964963955	2404.3127964963955	2404.3127964963955	2404.3127964963955	2464.541399662049	2464.541399662049	2464.541399662049	2464.541399662049	2464.541399662049
GALLATE-DEGRADATION-I-PWY	137.7527660534504	310.8883840219595	583.1750727076501	835.2471686703675	1761.4953842414554	80.41432075662976	91.6940433109545	102.97376586527923	118.87968885927135	134.78561185326348	60.893361428006315	283.915699887624	557.5650104818939	648.1563661221569	3340.3367258680046	433.9468685003171	461.72610006206105	566.574581151021	698.8451556903099	1545.1419648933634	433.74979493728523	651.0915431460521	868.433291354819	961.6317984682723	1054.8303055817257	81.06468340378639	81.06468340378639	81.06468340378639	81.06468340378639	81.06468340378639	133.31064960871518	133.31064960871518	133.31064960871518	133.31064960871518	133.31064960871518
GALLATE-DEGRADATION-II-PWY	80.73703033791006	158.39392976245904	272.0859207686877	447.0452117675019	1306.345464173688	32.04213381338289	56.13239897468852	80.22266413599415	84.06058399081854	87.89850384564295	20.775622240319038	136.1270409850833	296.95228427670924	347.0678020171275	2607.074768482939	115.88522855662369	224.29629398715855	305.0771910854763	384.89547700056204	1019.1270086356442	191.05576593975542	256.465736470806	321.8757070018566	360.31546722568896	398.7552274495213	43.39216056717179	43.39216056717179	43.39216056717179	43.39216056717179	43.39216056717179	95.7391441409175	95.7391441409175	95.7391441409175	95.7391441409175	95.7391441409175
GLCMANNANAUT-PWY	321.03650101790356	460.14346084388785	600.3792179056121	1142.5306149378212	5328.927267211263	276.74488358033307	393.420186428336	510.0954892763389	601.7224916333956	693.3494939904524	213.94840445775367	480.78351587379217	812.6676805196907	1024.1088711190528	1351.6352613657548	282.51144335900534	546.2145209060491	679.7039489085773	1086.8355342966952	1569.8858070492604	775.9142658253197	913.8761754241427	1051.8380850229657	1087.1205132455302	1122.402941468095	321.74203832191716	321.74203832191716	321.74203832191716	321.74203832191716	321.74203832191716	307.8524972593226	307.8524972593226	307.8524972593226	307.8524972593226	307.8524972593226
GLUCARDEG-PWY	332.4376793865088	576.9256477172012	856.9717481033126	1546.3931667461115	2407.5995924499534	496.7870292218824	555.5914821677351	614.3959351135877	769.0303281076121	923.6647211016365	393.3872999867414	518.2405854521384	823.6105543681789	1348.8558290146111	1616.2057468677833	456.51633770734367	809.2602554619299	1040.7262606516188	1588.3485380304844	2042.5954763558925	938.4405642734052	1301.3360017653026	1664.2314392572002	1776.2330309364884	1888.2346226157765	391.20554211724505	391.20554211724505	391.20554211724505	391.20554211724505	391.20554211724505	488.7112082635782	488.7112082635782	488.7112082635782	488.7112082635782	488.7112082635782
