Group 1,Group 2,H,p-value,q-value
Green_hay_bush (n=22),Natural_regen (n=12),7.111688311688312,0.00765829487748604,0.02297488463245812
Green_hay_bush (n=22),seed_mix (n=32),1.3499999999999943,0.24527811680677053,0.24527811680677053
Natural_regen (n=12),seed_mix (n=32),5.500694444444434,0.019008923318541798,0.028513384977812698
