Group 1,Group 2,H,p-value,q-value
1 (n=2),10 (n=1),1.5,0.22067136191984324,0.6119559794499001
1 (n=2),11 (n=5),3.75,0.052807511416113395,0.6119559794499001
1 (n=2),12 (n=3),3.0,0.08326451666355042,0.6119559794499001
1 (n=2),13 (n=1),1.5,0.22067136191984324,0.6119559794499001
1 (n=2),14 (n=3),3.0,0.08326451666355042,0.6119559794499001
1 (n=2),15 (n=2),2.3999999999999986,0.12133525035848367,0.6119559794499001
1 (n=2),16 (n=3),3.0,0.08326451666355042,0.6119559794499001
1 (n=2),18 (n=2),2.3999999999999986,0.12133525035848367,0.6119559794499001
1 (n=2),19 (n=5),3.75,0.052807511416113395,0.6119559794499001
1 (n=2),2 (n=1),1.5,0.22067136191984324,0.6119559794499001
1 (n=2),21 (n=6),4.0,0.04550026389635857,0.6119559794499001
1 (n=2),23 (n=2),2.3999999999999986,0.12133525035848367,0.6119559794499001
1 (n=2),26 (n=1),1.5,0.22067136191984324,0.6119559794499001
1 (n=2),27 (n=2),2.3999999999999986,0.12133525035848367,0.6119559794499001
1 (n=2),3 (n=2),0.5999999999999996,0.43857802608099994,0.702468194316179
1 (n=2),31 (n=1),1.5,0.22067136191984324,0.6119559794499001
1 (n=2),35 (n=1),1.5,0.22067136191984324,0.6119559794499001
1 (n=2),36 (n=1),1.5,0.22067136191984324,0.6119559794499001
1 (n=2),4 (n=2),2.3999999999999986,0.12133525035848367,0.6119559794499001
1 (n=2),5 (n=2),2.3999999999999986,0.12133525035848367,0.6119559794499001
1 (n=2),6 (n=4),3.428571428571427,0.06407750645105924,0.6119559794499001
1 (n=2),64 (n=1),1.5,0.22067136191984324,0.6119559794499001
1 (n=2),7 (n=5),3.75,0.052807511416113395,0.6119559794499001
1 (n=2),76 (n=1),1.5,0.22067136191984324,0.6119559794499001
1 (n=2),8 (n=2),2.3999999999999986,0.12133525035848367,0.6119559794499001
1 (n=2),9 (n=2),0.5999999999999996,0.43857802608099994,0.702468194316179
1 (n=2),>100 (n=3),3.0,0.08326451666355042,0.6119559794499001
10 (n=1),11 (n=5),2.1428571428571423,0.14323490752466572,0.6119559794499001
10 (n=1),12 (n=3),1.8000000000000007,0.17971249487899588,0.6119559794499001
10 (n=1),13 (n=1),1.0,0.31731050786291115,0.6119559794499001
10 (n=1),14 (n=3),0.1999999999999993,0.6547208460185774,0.871424224630364
10 (n=1),15 (n=2),1.5,0.22067136191984324,0.6119559794499001
10 (n=1),16 (n=3),1.8000000000000007,0.17971249487899588,0.6119559794499001
10 (n=1),18 (n=2),1.5,0.22067136191984324,0.6119559794499001
10 (n=1),19 (n=5),0.7714285714285722,0.37977547484094853,0.6901688917782622
10 (n=1),2 (n=1),1.0,0.31731050786291115,0.6119559794499001
10 (n=1),21 (n=6),1.0,0.31731050786291115,0.6119559794499001
10 (n=1),23 (n=2),1.5,0.22067136191984324,0.6119559794499001
10 (n=1),26 (n=1),1.0,0.31731050786291115,0.6119559794499001
10 (n=1),27 (n=2),1.5,0.22067136191984324,0.6119559794499001
10 (n=1),3 (n=2),0.0,1.0,1.0
10 (n=1),31 (n=1),1.0,0.31731050786291115,0.6119559794499001
10 (n=1),35 (n=1),1.0,0.31731050786291115,0.6119559794499001
10 (n=1),36 (n=1),1.0,0.31731050786291115,0.6119559794499001
10 (n=1),4 (n=2),1.5,0.22067136191984324,0.6119559794499001
10 (n=1),5 (n=2),1.5,0.22067136191984324,0.6119559794499001
10 (n=1),6 (n=4),2.0,0.15729920705028105,0.6119559794499001
10 (n=1),64 (n=1),1.0,0.31731050786291115,0.6119559794499001
10 (n=1),7 (n=5),0.7714285714285722,0.37977547484094853,0.6901688917782622
10 (n=1),76 (n=1),1.0,0.31731050786291115,0.6119559794499001
10 (n=1),8 (n=2),1.5,0.22067136191984324,0.6119559794499001
10 (n=1),9 (n=2),0.0,1.0,1.0
10 (n=1),>100 (n=3),1.8000000000000007,0.17971249487899588,0.6119559794499001
11 (n=5),12 (n=3),1.0888888888888886,0.29671752632205745,0.6119559794499001
11 (n=5),13 (n=1),0.08571428571428541,0.7696979437812901,0.9730629523388884
11 (n=5),14 (n=3),0.19999999999999574,0.6547208460185803,0.871424224630364
11 (n=5),15 (n=2),0.5999999999999979,0.4385780260810006,0.702468194316179
11 (n=5),16 (n=3),0.19999999999999574,0.6547208460185803,0.871424224630364
11 (n=5),18 (n=2),0.5999999999999979,0.4385780260810006,0.702468194316179
11 (n=5),19 (n=5),0.8836363636363629,0.34720763934942456,0.6662156734724999
11 (n=5),2 (n=1),0.7714285714285722,0.37977547484094853,0.6901688917782622
11 (n=5),21 (n=6),0.5333333333333385,0.46520881845213957,0.738861064600457
11 (n=5),23 (n=2),1.3499999999999979,0.2452781168067699,0.6119559794499001
11 (n=5),26 (n=1),0.08571428571428541,0.7696979437812901,0.9730629523388884
11 (n=5),27 (n=2),0.5999999999999979,0.4385780260810006,0.702468194316179
11 (n=5),3 (n=2),0.0,1.0,1.0
11 (n=5),31 (n=1),0.08571428571428541,0.7696979437812901,0.9730629523388884
11 (n=5),35 (n=1),2.1428571428571423,0.14323490752466572,0.6119559794499001
11 (n=5),36 (n=1),2.1428571428571423,0.14323490752466572,0.6119559794499001
11 (n=5),4 (n=2),0.5999999999999979,0.4385780260810006,0.702468194316179
11 (n=5),5 (n=2),0.0,1.0,1.0
11 (n=5),6 (n=4),2.1599999999999966,0.14164469029513294,0.6119559794499001
11 (n=5),64 (n=1),2.1428571428571423,0.14323490752466572,0.6119559794499001
11 (n=5),7 (n=5),0.2727272727272734,0.6015081344405895,0.8645249993100487
11 (n=5),76 (n=1),2.1428571428571423,0.14323490752466572,0.6119559794499001
11 (n=5),8 (n=2),0.0,1.0,1.0
11 (n=5),9 (n=2),0.5999999999999979,0.4385780260810006,0.702468194316179
11 (n=5),>100 (n=3),5.0,0.025347318677468325,0.6119559794499001
12 (n=3),13 (n=1),0.1999999999999993,0.6547208460185774,0.871424224630364
12 (n=3),14 (n=3),0.42857142857142705,0.5126907602619241,0.7846036735992198
12 (n=3),15 (n=2),0.0,1.0,1.0
12 (n=3),16 (n=3),0.42857142857142705,0.5126907602619241,0.7846036735992198
12 (n=3),18 (n=2),0.3333333333333357,0.5637028616507718,0.8132812278778339
12 (n=3),19 (n=5),1.0888888888888886,0.29671752632205745,0.6119559794499001
12 (n=3),2 (n=1),0.1999999999999993,0.6547208460185774,0.871424224630364
12 (n=3),21 (n=6),1.0666666666666664,0.30169958247834494,0.6119559794499001
12 (n=3),23 (n=2),0.3333333333333357,0.5637028616507718,0.8132812278778339
12 (n=3),26 (n=1),0.1999999999999993,0.6547208460185774,0.871424224630364
12 (n=3),27 (n=2),0.33333333333333215,0.5637028616507738,0.8132812278778339
12 (n=3),3 (n=2),0.33333333333333215,0.5637028616507738,0.8132812278778339
12 (n=3),31 (n=1),0.1999999999999993,0.6547208460185774,0.871424224630364
12 (n=3),35 (n=1),1.8000000000000007,0.17971249487899588,0.6119559794499001
12 (n=3),36 (n=1),1.8000000000000007,0.17971249487899588,0.6119559794499001
12 (n=3),4 (n=2),0.3333333333333357,0.5637028616507718,0.8132812278778339
12 (n=3),5 (n=2),0.33333333333333215,0.5637028616507738,0.8132812278778339
12 (n=3),6 (n=4),0.0,1.0,1.0
12 (n=3),64 (n=1),1.8000000000000007,0.17971249487899588,0.6119559794499001
12 (n=3),7 (n=5),0.19999999999999574,0.6547208460185803,0.871424224630364
12 (n=3),76 (n=1),0.1999999999999993,0.6547208460185774,0.871424224630364
12 (n=3),8 (n=2),0.33333333333333215,0.5637028616507738,0.8132812278778339
12 (n=3),9 (n=2),1.3333333333333321,0.2482130789899204,0.6119559794499001
12 (n=3),>100 (n=3),3.857142857142854,0.049534613435626915,0.6119559794499001
13 (n=1),14 (n=3),0.1999999999999993,0.6547208460185774,0.871424224630364
13 (n=1),15 (n=2),0.0,1.0,1.0
13 (n=1),16 (n=3),0.1999999999999993,0.6547208460185774,0.871424224630364
13 (n=1),18 (n=2),0.0,1.0,1.0
13 (n=1),19 (n=5),0.7714285714285722,0.37977547484094853,0.6901688917782622
13 (n=1),2 (n=1),1.0,0.31731050786291115,0.6119559794499001
13 (n=1),21 (n=6),1.0,0.31731050786291115,0.6119559794499001
13 (n=1),23 (n=2),0.0,1.0,1.0
13 (n=1),26 (n=1),1.0,0.31731050786291115,0.6119559794499001
13 (n=1),27 (n=2),0.0,1.0,1.0
13 (n=1),3 (n=2),0.0,1.0,1.0
13 (n=1),31 (n=1),1.0,0.31731050786291115,0.6119559794499001
13 (n=1),35 (n=1),1.0,0.31731050786291115,0.6119559794499001
13 (n=1),36 (n=1),1.0,0.31731050786291115,0.6119559794499001
13 (n=1),4 (n=2),0.0,1.0,1.0
13 (n=1),5 (n=2),1.5,0.22067136191984324,0.6119559794499001
13 (n=1),6 (n=4),0.0,1.0,1.0
13 (n=1),64 (n=1),1.0,0.31731050786291115,0.6119559794499001
13 (n=1),7 (n=5),0.08571428571428541,0.7696979437812901,0.9730629523388884
13 (n=1),76 (n=1),1.0,0.31731050786291115,0.6119559794499001
13 (n=1),8 (n=2),1.5,0.22067136191984324,0.6119559794499001
13 (n=1),9 (n=2),0.0,1.0,1.0
13 (n=1),>100 (n=3),1.8000000000000007,0.17971249487899588,0.6119559794499001
14 (n=3),15 (n=2),0.3333333333333357,0.5637028616507718,0.8132812278778339
14 (n=3),16 (n=3),0.42857142857142705,0.5126907602619241,0.7846036735992198
