	Whitelands_2018/19_	Castle_Field_West_(W)	Toposcope_Field_-_1980s	Bradenham_post-1986_b	Lardon_Chase_The_Holies_motorcycle	Stonehenge_2000_2017a	Stonehenge_2003_2017b	Stonehenge_2009	Stonehenge_2007_2016	Stonehenge_2005	Stonehenge_2002_2017	Stonehenge_2010	Stonehenge_2011	Stonehenge_-_Luxenborough_BankB	Watlington_natural_reversion	St_Catherines_A3	HARLEY_FARMS_Chittern	HARLEY_FARMS_New1	HARLEY_FARMS_new2b	WINDMILL_farm	DRUIDS	Stratton_Wood	WESTMEAD_FARM	RSPB_orig_green	RSPB_churchil	RSPB_junction	RSPB_Mainline	Baltic_farm_1	Baltic_farm_2	WestEndFarm	HorntonHouseFarm_1_parallel	TownsendFarm_1	TownsendFarm_2	TownsendFarm_3_big	ChurchFarm	StowellFarms_1_adj	MannorFmAltonBarnes	HommingtonFarm	ThropeManor_1	ThropeManor_2	ThropeManor_3	MannorFmBroadChalke	BigleyFm_1	BigleyFm_2	NorringtonMannorFm_1	NorringtonMannorFm_2	ManorFmBerwickStJohn_1	ManorFmBerwickStJohn_3	Jemma_1	Jemma_2	Jemma_7	Jemma_4	Jemma_5	Jemma_6	Jemma_9	HomeFarm_WoodlandTrust_Hampshire_good_1c	Crux_easton_70b1	Crux_easton_70b2	Martin_Down_arabel_reversion	Parsonage_down_reversion	TARGET_MartinDown	TARGET_St_Catherines	TARGET_ParsonageDown	TARGET_KNEPP_A New_Barn_Field	Knepp_Pond_field	Knepp_Benton_field
DRUIDS	0.607254179654293	0.5366959478605837	0.5559648625672995	0.5871351657693398	0.6296401246812128	0.4944743553414565	0.534712383111363	0.531595352791159	0.5434967412864834	0.523661093794276	0.5270614905072258	0.4856899971663361	0.5262113913289884	0.5474638707849249	0.5823179370926608	0.559931992065741	0.5072258430150184	0.509492774156985	0.44828563332388777	0.39784641541513177	0.0	0.44913573250212524	0.4545196939642958	0.49135732502125246	0.4837064324171153	0.4596202890337206	0.5052422782657977	0.6347407197506376	0.5111929725134599	0.5559648625672995	0.5117597052989515	0.5468971379994333	0.5151601020119014	0.5230943610087844	0.5392462453952961	0.760272031737036	0.6004533862283933	0.487390195522811	0.5041088126948144	0.457353357891754	0.5077925758005101	0.46358741853216207	0.4930575233777274	0.48257296684613205	0.49334088977047325	0.4885236610937943	0.47803910456219895	0.4332672145083593	0.5545480306035704	0.5284783224709549	0.5247945593652593	0.48824029470104846	0.5219608954378011	0.5551147633890621	0.5415131765372627	0.7106829130065174	0.5004250495891187	0.4973080192689147	0.5556814961745536	0.6333238877869085	0.6265230943610088	0.684613204873902	0.6409747803910456	0.6729951827713233	0.7764239161235478	0.6795126098044771
Stratton_Wood	0.5389628790025502	0.5400963445735336	0.5483139699631624	0.5412298101445169	0.6659110229526778	0.47010484556531595	0.5313119863984131	0.5307452536129215	0.5310286200056673	0.5092094077642392	0.5341456503258714	0.4967412864834231	0.5171436667611221	0.5460470388211958	0.5480306035704166	0.5415131765372627	0.5128931708699348	0.4820062340606404	0.5664494190988949	0.4805894020969113	0.44913573250212524	0.0	0.38566166052706147	0.5318787191839048	0.47237177670728253	0.47463870784924905	0.49787475205440634	0.6449419098894871	0.5111929725134599	0.5979030886936809	0.5171436667611221	0.5621989232077076	0.4698214791725701	0.5423632757155001	0.5216775290450553	0.8583168036270898	0.5239444601870218	0.5199773306885803	0.6052706149050723	0.5327288183621423	0.5335789175403797	0.4703882119580618	0.5483139699631624	0.5596486256729952	0.5066591102295268	0.48087276848965715	0.5828846698781525	0.5168603003683763	0.5117597052989515	0.5449135732502125	0.5539812978180788	0.5191272315103429	0.5675828846698782	0.5735335789175404	0.5545480306035704	0.790308869368093	0.5012751487673562	0.5004250495891187	0.5616321904222159	0.6234060640408048	0.6194389345423633	0.6755454803060357	0.6695947860583735	0.8197789742136583	0.8750354207990932	0.8189288750354208
WESTMEAD_FARM	0.4888070274865401	0.4471521677529045	0.46500425049589117	0.4559365259280249	0.6129215075092094	0.4114480022669311	0.4837064324171153	0.48824029470104846	0.47747237177670726	0.46075375460470386	0.4667044488523661	0.46273731935392465	0.47152167752904506	0.48398979880986115	0.5018418815528478	0.5018418815528478	0.45196939642958345	0.4559365259280249	0.5775007084159819	0.46557098328138286	0.4545196939642958	0.38566166052706147	0.0	0.44318503825446304	0.37546047038821195	0.421082459620289	0.43071691697364695	0.563049022385945	0.43156701615188436	0.5245111929725135	0.44233493907622556	0.5160102011901389	0.4057806744120147	0.5092094077642392	0.4372343440068008	0.8676678945877019	0.44970246528761687	0.44488523661093793	0.5953527911589686	0.5273448568999717	0.4601870218192122	0.41966562765655996	0.5049589118730519	0.5296117880419382	0.4346840464720884	0.421082459620289	0.5582317937092661	0.5086426749787475	0.44035137432700483	0.4426183054689714	0.4814395012751488	0.5012751487673562	0.468404647208841	0.4582034570699915	0.5103428733352224	0.7897421365826013	0.41399829980164354	0.4077642391612355	0.5321620855766506	0.5627656559931992	0.570983281382828	0.6395579484273165	0.6242561632190422	0.8115613488240294	0.8841031453669594	0.8172286766789458
RSPB_orig_green	0.5168603003683763	0.39869651459336924	0.40238027769906487	0.5018418815528478	0.5219608954378011	0.3887786908472655	0.5077925758005101	0.44913573250212524	0.4559365259280249	0.44970246528761687	0.38622839331255315	0.4528194956078209	0.48087276848965715	0.495324454519694	0.5392462453952961	0.5247945593652593	0.40181354491357324	0.4465854349674129	0.59931992065741	0.5366959478605837	0.49135732502125246	0.5318787191839048	0.44318503825446304	0.0	0.3686596769623123	0.38367809577784073	0.4049305752337773	0.5553981297818079	0.4318503825446302	0.5182771323321054	0.41314820062340607	0.5287616888637008	0.44686880136015866	0.5281949560782091	0.45621989232077076	0.8455653159535279	0.5160102011901389	0.3692264097478039	0.6389912156418249	0.5843015018418816	0.4386511759705299	0.5055256446585435	0.5627656559931992	0.5843015018418816	0.484273165202607	0.5032587135165769	0.6086710116180221	0.5718333805610655	0.525077925758005	0.45905355624822897	0.47832247095494473	0.5981864550864268	0.39812978180787756	0.3763105695664494	0.5466137716066874	0.8268631340323037	0.41484839897988096	0.41484839897988096	0.5871351657693398	0.52677812411448	0.5738169453102862	0.6370076508926041	0.5865684329838481	0.83593085860017	0.8713516576933975	0.8387645225276282
RSPB_churchil	0.47690563899121563	0.4063474071975064	0.4553697931425333	0.45933692264097475	0.5681496174553698	0.3255879852649476	0.4859733635590819	0.4202323604420516	0.44176820629073393	0.41768206290733917	0.3748937376027203	0.4375177103995466	0.4567866251062624	0.47605553981297816	0.5151601020119014	0.5111929725134599	0.36837631056956643	0.3916123547747237	0.5896854633040521	0.5012751487673562	0.4837064324171153	0.47237177670728253	0.37546047038821195	0.3686596769623123	0.0	0.37376027203173706	0.36242561632190423	0.5338622839331255	0.41853216208557664	0.4987248512326438	0.3904788892037404	0.5086426749787475	0.4173986965145934	0.4958911873051856	0.43440068007934257	0.8710682913006518	0.4681212808160952	0.3598753187871918	0.6347407197506376	0.5658826863134032	0.40889770473221876	0.45055256446585434	0.5531311986398413	0.5636157551714367	0.45848682346273734	0.4703882119580618	0.6021535845848682	0.5471805043921791	0.46868801360158685	0.4355341456503259	0.45933692264097475	0.5667327854916407	0.42561632190422216	0.4120147350524228	0.5052422782657977	0.8257296684613205	0.38622839331255315	0.3734769056389912	0.5604987248512326	0.5188438651175971	0.5692830830263531	0.6336072541796542	0.6013034854066308	0.8500991782374611	0.8951544346840464	0.848682346273732
RSPB_junction	0.5007084159818646	0.4525361292150751	0.46132048739019554	0.4888070274865401	0.5874185321620856	0.3488240294701048	0.46415415131765375	0.4128648342306602	0.41683196372910175	0.3884953244545197	0.40436384244828566	0.40181354491357324	0.42561632190422216	0.46868801360158685	0.5055256446585435	0.5052422782657977	0.3774440351374327	0.4057806744120147	0.5726834797393029	0.5029753471238311	0.4596202890337206	0.47463870784924905	0.421082459620289	0.38367809577784073	0.37376027203173706	0.0	0.33522244261830547	0.5732502125247946	0.4253329555114763	0.5199773306885803	0.429016718617172	0.49334088977047325	0.43213374893737605	0.4845565315953528	0.44601870218192124	0.8410314536695948	0.5160102011901389	0.40974780391045623	0.6117880419382261	0.5556814961745536	0.4522527628223293	0.44601870218192124	0.5327288183621423	0.5434967412864834	0.4610371209974497	0.468404647208841	0.5845848682346274	0.522244261830547	0.4998583168036271	0.46047038821195807	0.4720884103145367	0.5556814961745536	0.45480306035704166	0.4539529611788042	0.5029753471238311	0.8206290733918957	0.4137149334088977	0.40748087276848965	0.5718333805610655	0.5729668461320487	0.6052706149050723	0.6585434967412865	0.6143383394729385	0.8231793709266081	0.8744686880136016	0.8336639274582035
RSPB_Mainline	0.46273731935392465	0.4457353357891754	0.49362425616321903	0.5196939642958345	0.5967696231226977	0.3714933408897705	0.47152167752904506	0.39359591952394446	0.3952961178804194	0.36894304335505806	0.4086143383394729	0.41314820062340607	0.42504958911873053	0.45480306035704166	0.5381127798243128	0.5137432700481723	0.3661093794275999	0.40238027769906487	0.6004533862283933	0.5366959478605837	0.5052422782657977	0.49787475205440634	0.43071691697364695	0.4049305752337773	0.36242561632190423	0.33522244261830547	0.0	0.572400113346557	0.425899688296968	0.5137432700481723	0.40153017852082745	0.5077925758005101	0.4516860300368376	0.48909039387928593	0.4281666194389345	0.8716350240861434	0.47010484556531595	0.42278265797676395	0.6551431000283366	0.5891187305185605	0.457353357891754	0.4559365259280249	0.5871351657693398	0.5743836780957778	0.448002266931142	0.47803910456219895	0.6171720034003967	0.5613488240294701	0.49617455369793145	0.4681212808160952	0.4754888070274865	0.572400113346557	0.4633040521394163	0.45026919807310856	0.5191272315103429	0.8260130348540663	0.44488523661093793	0.44176820629073393	0.577217342023236	0.5556814961745536	0.5854349674128648	0.6562765655993199	0.61830546897138	0.8540663077359025	0.9013884953244545	0.8492490790592235
Baltic_farm_1	0.6690280532728818	0.5715500141683196	0.5879852649475772	0.5477472371776707	0.6149050722584302	0.5539812978180788	0.5327288183621423	0.5185604987248512	0.5398129781807878	0.5247945593652593	0.5389628790025502	0.5216775290450553	0.529895154434684	0.5117597052989515	0.5355624822896005	0.48030603570416547	0.5361292150750921	0.6047038821195806	0.7339189572116747	0.6608104278832531	0.6347407197506376	0.6449419098894871	0.563049022385945	0.5553981297818079	0.5338622839331255	0.5732502125247946	0.572400113346557	0.0	0.4080476055539813	0.3910456219892321	0.5786341739869652	0.4610371209974497	0.6024369509776141	0.4528194956078209	0.6259563615755172	0.899121564182488	0.6534429016718617	0.5412298101445169	0.7251345990365543	0.6378577500708416	0.47945593652592805	0.6253896287900255	0.5392462453952961	0.6191555681496175	0.45848682346273734	0.5775007084159819	0.6897137999433267	0.6032870501558515	0.4193822612638141	0.41541513176537265	0.4052139416265231	0.6574100311703032	0.5653159535279116	0.567866251062624	0.4375177103995466	0.8603003683763105	0.540946443751771	0.498441484839898	0.5395296117880419	0.4253329555114763	0.41541513176537265	0.4582034570699915	0.4267497874752054	0.8971379994332672	0.9234910739586285	0.8875035420799093
Baltic_farm_2	0.5590818928875035	0.43950127514876736	0.46047038821195807	0.46500425049589117	0.5545480306035704	0.4281666194389345	0.44460187021819214	0.429016718617172	0.4443185038254463	0.4253329555114763	0.44318503825446304	0.4108812694814395	0.4471521677529045	0.4222159251912723	0.4579200906772457	0.44743553414565035	0.4057806744120147	0.4865400963445735	0.624539529611788	0.529895154434684	0.5111929725134599	0.5111929725134599	0.43156701615188436	0.4318503825446302	0.41853216208557664	0.4253329555114763	0.425899688296968	0.4080476055539813	0.0	0.36299234910739586	0.44035137432700483	0.38056106545763674	0.4539529611788042	0.37914423349390763	0.4893737602720317	0.8583168036270898	0.5434967412864834	0.43525077925758004	0.6415415131765373	0.5429300085009918	0.38651175970529894	0.4726551431000283	0.4675545480306036	0.5171436667611221	0.36667611221309154	0.44035137432700483	0.5967696231226977	0.4865400963445735	0.3635590818928875	0.3329555114763389	0.3525077925758005	0.537829413431567	0.4346840464720884	0.451119297251346	0.3884953244545197	0.8353641258146783	0.39642958345140267	0.3734769056389912	0.4805894020969113	0.4525361292150751	0.4678379144233494	0.5466137716066874	0.4706715783508076	0.8481156134882403	0.8858033437234344	0.8455653159535279
WestEndFarm	0.6055539812978181	0.5341456503258714	0.5389628790025502	0.5443468404647209	0.5817512043071692	0.5318787191839048	0.5179937659393596	0.5160102011901389	0.5389628790025502	0.5123264380844432	0.5131765372626806	0.4862567299518277	0.506375743836781	0.4706715783508076	0.49334088977047325	0.47378860867101164	0.501558515160102	0.5290450552564466	0.6457920090677246	0.5715500141683196	0.5559648625672995	0.5979030886936809	0.5245111929725135	0.5182771323321054	0.4987248512326438	0.5199773306885803	0.5137432700481723	0.3910456219892321	0.36299234910739586	0.0	0.5134599036554265	0.43071691697364695	0.5262113913289884	0.4386511759705299	0.5590818928875035	0.8347973930291868	0.601020119013885	0.515726834797393	0.6299234910739586	0.5644658543496741	0.44970246528761687	0.5389628790025502	0.4678379144233494	0.5375460470388213	0.39784641541513177	0.5154434684046472	0.589968829696798	0.5128931708699348	0.40153017852082745	0.36299234910739586	0.35137432700481724	0.5803343723434401	0.49050722584301504	0.5273448568999717	0.38254463020685747	0.8345140266364409	0.4667044488523661	0.44743553414565035	0.5041088126948144	0.44828563332388777	0.4420515726834797	0.5075092094077642	0.43213374893737605	0.8345140266364409	0.861150467554548	0.8330971946727118
HorntonHouseFarm_1_parallel	0.4429016718617172	0.4355341456503259	0.4596202890337206	0.5522810994616039	0.5964862567299518	0.4244828563332389	0.5420799093227543	0.487390195522811	0.4828563332388779	0.47888920374043636	0.42844998583168037	0.48257296684613205	0.506375743836781	0.5239444601870218	0.596202890337206	0.5636157551714367	0.3910456219892321	0.410031170303202	0.6299234910739586	0.553697931425333	0.5117597052989515	0.5171436667611221	0.44233493907622556	0.41314820062340607	0.3904788892037404	0.429016718617172	0.40153017852082745	0.5786341739869652	0.44035137432700483	0.5134599036554265	0.0	0.5338622839331255	0.3887786908472655	0.523661093794276	0.3941626523094361	0.869084726551431	0.4247662227259847	0.3746103712099745	0.6520260697081326	0.6015868517993765	0.4514026636440918	0.4822896004533862	0.5964862567299518	0.585151601020119	0.4749220742419949	0.48682346273731936	0.635590818928875	0.5732502125247946	0.5114763389062057	0.46727118163785775	0.49050722584301504	0.5956361575517144	0.4222159251912723	0.4054973080192689	0.5562482289600453	0.8432983848115614	0.4057806744120147	0.4151317653726268	0.6282232927174837	0.6024369509776141	0.6313403230376877	0.6933975630490223	0.6559931992065741	0.8679512609804477	0.9045055256446586	0.8651175970529895
TownsendFarm_1	0.6171720034003967	0.5406630773590252	0.5213941626523094	0.4907905922357608	0.6140549730801926	0.5069424766222727	0.43440068007934257	0.4709549447435534	0.4720884103145367	0.4624539529611788	0.5199773306885803	0.4205157268347974	0.44743553414565035	0.4224992915840181	0.47378860867101164	0.4587701898554831	0.4791725701331822	0.5468971379994333	0.6616605270614905	0.5925191272315103	0.5468971379994333	0.5621989232077076	0.5160102011901389	0.5287616888637008	0.5086426749787475	0.49334088977047325	0.5077925758005101	0.4610371209974497	0.38056106545763674	0.43071691697364695	0.5338622839331255	0.0	0.531595352791159	0.3159535279115897	0.5590818928875035	0.8693680929441768	0.61830546897138	0.5120430716916974	0.6800793425899688	0.5701331822045905	0.46585434967412864	0.5471805043921791	0.4822896004533862	0.54576367242845	0.38197789742136584	0.487390195522811	0.6457920090677246	0.5041088126948144	0.41824879569283085	0.41031453669594786	0.39217908756021536	0.5814678379144234	0.5185604987248512	0.5296117880419382	0.39727968262964014	0.8305468971379995	0.4939076225559649	0.465287616888637	0.5035420799093228	0.49220742419948993	0.5009917823746104	0.5562482289600453	0.4975913856616605	0.8571833380561066	0.8909039387928591	0.8503825446302069
TownsendFarm_2	0.43950127514876736	0.4361008784358175	0.43950127514876736	0.5012751487673562	0.5984698214791726	0.421082459620289	0.5463304052139416	0.5128931708699348	0.5160102011901389	0.48994049305752335	0.47605553981297816	0.4888070274865401	0.5154434684046472	0.520544063474072	0.542646642108246	0.5534145650325871	0.44035137432700483	0.4327004817228677	0.6276565599319921	0.5301785208274299	0.5151601020119014	0.4698214791725701	0.4057806744120147	0.44686880136015866	0.4173986965145934	0.43213374893737605	0.4516860300368376	0.6024369509776141	0.4539529611788042	0.5262113913289884	0.3887786908472655	0.531595352791159	0.0	0.5293284216491924	0.4114480022669311	0.8778690847265515	0.43156701615188436	0.4372343440068008	0.6548597336355908	0.6163219042221593	0.49334088977047325	0.4800226693114197	0.5672995182771323	0.5891187305185605	0.49645792009067724	0.4939076225559649	0.6236894304335506	0.567866251062624	0.5058090110512893	0.4689713799943327	0.504675545480306	0.583451402663644	0.44970246528761687	0.4579200906772457	0.5406630773590252	0.8498158118447152	0.4114480022669311	0.4233493907622556	0.6035704165485973	0.5896854633040521	0.6222725984698215	0.6732785491640692	0.6344573533578918	0.8662510626239728	0.9047888920374043	0.8716350240861434
TownsendFarm_3_big	0.6035704165485973	0.5494474355341457	0.5364125814678379	0.4958911873051856	0.6160385378294134	0.48994049305752335	0.4137149334088977	0.4471521677529045	0.44091810711249646	0.4312836497591386	0.495324454519694	0.3899121564182488	0.4244828563332389	0.41484839897988096	0.45706999149900823	0.4346840464720884	0.4550864267497875	0.52677812411448	0.6392745820345707	0.5658826863134032	0.5230943610087844	0.5423632757155001	0.5092094077642392	0.5281949560782091	0.4958911873051856	0.4845565315953528	0.48909039387928593	0.4528194956078209	0.37914423349390763	0.4386511759705299	0.523661093794276	0.3159535279115897	0.5293284216491924	0.0	0.531595352791159	0.8362142249929159	0.6185888353641258	0.49249079059223577	0.6783791442334939	0.5593652592802494	0.4443185038254463	0.5335789175403797	0.4675545480306036	0.5355624822896005	0.38707849249079057	0.47463870784924905	0.6338906205724001	0.4930575233777274	0.4012468121280816	0.4086143383394729	0.38566166052706147	0.5670161518843865	0.5151601020119014	0.5392462453952961	0.3802776990648909	0.8027769906489091	0.4856899971663361	0.45338622839331255	0.498441484839898	0.4893737602720317	0.48172286766789457	0.5505809011051289	0.5001416831963729	0.8379144233493908	0.8699348257296685	0.8353641258146783
ChurchFarm	0.4471521677529045	0.44743553414565035	0.4958911873051856	0.5494474355341457	0.6423916123547747	0.4678379144233494	0.5715500141683196	0.5276282232927175	0.5361292150750921	0.5185604987248512	0.48994049305752335	0.5213941626523094	0.5392462453952961	0.5485973363559082	0.6035704165485973	0.5950694247662227	0.4499858316803627	0.4397846415415132	0.610371209974497	0.5585151601020119	0.5392462453952961	0.5216775290450553	0.4372343440068008	0.45621989232077076	0.43440068007934257	0.44601870218192124	0.4281666194389345	0.6259563615755172	0.4893737602720317	0.5590818928875035	0.3941626523094361	0.5590818928875035	0.4114480022669311	0.531595352791159	0.0	0.8234627373193539	0.4531028620005667	0.4698214791725701	0.6542930008500992	0.6341739869651459	0.5389628790025502	0.5009917823746104	0.6177387361858884	0.6200056673278549	0.5123264380844432	0.5262113913289884	0.6276565599319921	0.6018702181921224	0.5471805043921791	0.509492774156985	0.5420799093227543	0.5896854633040521	0.4720884103145367	0.46273731935392465	0.5928024936242562	0.7999433267214509	0.4434684046472088	0.46585434967412864	0.6460753754604703	0.6347407197506376	0.6588268631340323	0.7225843015018418	0.6925474638707849	0.8356474922074242	0.8625672995182772	0.83593085860017
StowellFarms_1_adj	0.9013884953244545	0.8736185888353641	0.8838197789742137	0.9223576083876452	0.8727684896571266	0.8719183904788892	0.8872201756871635	0.8790025502975347	0.8875035420799093	0.8897704732218759	0.8829696797959762	0.8634173986965146	0.8931708699348258	0.8906205724001134	0.9002550297534713	0.8877869084726552	0.8773023519410598	0.8688013601586851	0.7778407480872769	0.7639557948427317	0.760272031737036	0.8583168036270898	0.8676678945877019	0.8455653159535279	0.8710682913006518	0.8410314536695948	0.8716350240861434	0.899121564182488	0.8583168036270898	0.8347973930291868	0.869084726551431	0.8693680929441768	0.8778690847265515	0.8362142249929159	0.8234627373193539	0.0	0.9152734485689997	0.8625672995182772	0.7137999433267215	0.7798243128364976	0.8483989798809861	0.8251629356758289	0.7888920374043639	0.7874752054406348	0.8554831396996316	0.8620005667327855	0.7333522244261831	0.7514876735619156	0.8982714650042505	0.8659676962312269	0.8546330405213942	0.8092944176820629	0.8543496741286484	0.8835364125814679	0.8515160102011902	0.6534429016718617	0.8330971946727118	0.8532162085576651	0.8466987815245112	0.8920374043638425	0.883253046188722	0.8982714650042505	0.8492490790592235	0.701898554831397	0.5279115896854633	0.7189005383961462
MannorFmAltonBarnes	0.4205157268347974	0.5072258430150184	0.5491640691413998	0.5809011051289317	0.6681779540946444	0.4865400963445735	0.5905355624822896	0.5483139699631624	0.5477472371776707	0.5460470388211958	0.5216775290450553	0.5661660527061491	0.563049022385945	0.5800510059506943	0.626239727968263	0.6265230943610088	0.49560782091243977	0.4692547463870785	0.6914139982998017	0.6007367526211391	0.6004533862283933	0.5239444601870218	0.44970246528761687	0.5160102011901389	0.4681212808160952	0.5160102011901389	0.47010484556531595	0.6534429016718617	0.5434967412864834	0.601020119013885	0.4247662227259847	0.61830546897138	0.43156701615188436	0.6185888353641258	0.4531028620005667	0.9152734485689997	0.0	0.49475772173420235	0.7118163785775007	0.6664777557381695	0.5514310002833664	0.531595352791159	0.6633607254179654	0.6528761688863701	0.5545480306035704	0.5477472371776707	0.6727118163785775	0.6520260697081326	0.5565315953527912	0.5505809011051289	0.5854349674128648	0.6358741853216209	0.5324454519693964	0.5233777274015302	0.6270898271465004	0.8656843298384812	0.5154434684046472	0.5134599036554265	0.6809294417682062	0.6517427033153868	0.6820629073391896	0.7367526211391329	0.7225843015018418	0.9047888920374043	0.938509492774157	0.8982714650042505
HommingtonFarm	0.5128931708699348	0.41824879569283085	0.4361008784358175	0.49475772173420235	0.5386795126098045	0.3757438367809578	0.5007084159818646	0.44318503825446304	0.44686880136015866	0.43156701615188436	0.3763105695664494	0.4545196939642958	0.47945593652592805	0.4973080192689147	0.5460470388211958	0.5131765372626806	0.4054973080192689	0.4397846415415132	0.6381411164635874	0.5437801076792292	0.487390195522811	0.5199773306885803	0.44488523661093793	0.3692264097478039	0.3598753187871918	0.40974780391045623	0.42278265797676395	0.5412298101445169	0.43525077925758004	0.515726834797393	0.3746103712099745	0.5120430716916974	0.4372343440068008	0.49249079059223577	0.4698214791725701	0.8625672995182772	0.49475772173420235	0.0	0.6472088410314537	0.5675828846698782	0.35590818928875034	0.49362425616321903	0.54576367242845	0.5681496174553698	0.4553697931425333	0.47322187588552	0.6149050722584302	0.5553981297818079	0.49702465287616887	0.42419948994049306	0.46500425049589117	0.5970529895154435	0.39302918673845283	0.38056106545763674	0.5165769339756305	0.837631056956645	0.3794275998866534	0.3887786908472655	0.5661660527061491	0.522244261830547	0.5619155568149617	0.6344573533578918	0.5896854633040521	0.8546330405213942	0.8869368092944176	0.8546330405213942
ThropeManor_1	0.7203173703598753	0.6582601303485407	0.6746953811277983	0.7395862850665911	0.7299518277132332	0.6622272598469822	0.6851799376593936	0.705015585151601	0.7052989515443469	0.7021819212241428	0.6885803343723434	0.6452252762822329	0.6902805327288184	0.6965145933692264	0.7220175687163503	0.6990648909039388	0.6704448852366109	0.6585434967412865	0.570983281382828	0.48087276848965715	0.5041088126948144	0.6052706149050723	0.5953527911589686	0.6389912156418249	0.6347407197506376	0.6117880419382261	0.6551431000283366	0.7251345990365543	0.6415415131765373	0.6299234910739586	0.6520260697081326	0.6800793425899688	0.6548597336355908	0.6783791442334939	0.6542930008500992	0.7137999433267215	0.7118163785775007	0.6472088410314537	0.0	0.5018418815528478	0.6347407197506376	0.5398129781807878	0.5525644658543497	0.5381127798243128	0.6112213091527345	0.5885519977330689	0.2927174837064324	0.4667044488523661	0.6693114196656277	0.6630773590252196	0.648342306602437	0.5650325871351658	0.6440918107112497	0.6820629073391896	0.643525077925758	0.7305185604987249	0.6242561632190422	0.6333238877869085	0.6273731935392463	0.7288183621422499	0.6880136015868518	0.7531878719183904	0.7137999433267215	0.6695947860583735	0.7597052989515444	0.7163502408614338
ThropeManor_2	0.6999149900821763	0.6200056673278549	0.6330405213941627	0.6591102295267781	0.5758005100595069	0.5894020969113063	0.5579484273165203	0.5857183338056107	0.5837347690563899	0.5828846698781525	0.6007367526211391	0.5213941626523094	0.5718333805610655	0.5891187305185605	0.626239727968263	0.5758005100595069	0.5925191272315103	0.607254179654293	0.5885519977330689	0.47832247095494473	0.457353357891754	0.5327288183621423	0.5273448568999717	0.5843015018418816	0.5658826863134032	0.5556814961745536	0.5891187305185605	0.6378577500708416	0.5429300085009918	0.5644658543496741	0.6015868517993765	0.5701331822045905	0.6163219042221593	0.5593652592802494	0.6341739869651459	0.7798243128364976	0.6664777557381695	0.5675828846698782	0.5018418815528478	0.0	0.5032587135165769	0.47463870784924905	0.3899121564182488	0.3241711533012185	0.45905355624822897	0.45196939642958345	0.4610371209974497	0.39302918673845283	0.5485973363559082	0.5613488240294701	0.5372626806460754	0.4412014735052423	0.5803343723434401	0.6188722017568716	0.520544063474072	0.7503542079909322	0.5420799093227543	0.5338622839331255	0.4805894020969113	0.6248228960045339	0.5885519977330689	0.6633607254179654	0.619722300935109	0.7265514310002834	0.7990932275432133	0.7495041088126948
ThropeManor_3	0.5803343723434401	0.4862567299518277	0.4944743553414565	0.5072258430150184	0.5259280249362426	0.4233493907622556	0.5009917823746104	0.4514026636440918	0.45423632757155	0.44035137432700483	0.40436384244828566	0.45565315953527913	0.4885236610937943	0.4888070274865401	0.5247945593652593	0.4879569283083026	0.4222159251912723	0.49645792009067724	0.6489090393879285	0.5545480306035704	0.5077925758005101	0.5335789175403797	0.4601870218192122	0.4386511759705299	0.40889770473221876	0.4522527628223293	0.457353357891754	0.47945593652592805	0.38651175970529894	0.44970246528761687	0.4514026636440918	0.46585434967412864	0.49334088977047325	0.4443185038254463	0.5389628790025502	0.8483989798809861	0.5514310002833664	0.35590818928875034	0.6347407197506376	0.5032587135165769	0.0	0.4879569283083026	0.47605553981297816	0.4995749504108813	0.37971096627939926	0.4706715783508076	0.5840181354491357	0.5009917823746104	0.4219325587985265	0.36894304335505806	0.41343156701615186	0.5715500141683196	0.4434684046472088	0.45423632757155	0.4457353357891754	0.8342306602436951	0.42419948994049306	0.40039671294984414	0.5066591102295268	0.4273165202606971	0.49192405780674414	0.5670161518843865	0.5075092094077642	0.8458486823462738	0.8787191839047889	0.8472655143100029
MannorFmBroadChalke	0.5551147633890621	0.504675545480306	0.5443468404647209	0.5525644658543497	0.6511759705298952	0.4754888070274865	0.5211107962595636	0.5245111929725135	0.5143100028336639	0.49617455369793145	0.5287616888637008	0.4678379144233494	0.5247945593652593	0.5500141683196373	0.5732502125247946	0.5698498158118447	0.49475772173420235	0.4958911873051856	0.5658826863134032	0.4545196939642958	0.46358741853216207	0.4703882119580618	0.41966562765655996	0.5055256446585435	0.45055256446585434	0.44601870218192124	0.4559365259280249	0.6253896287900255	0.4726551431000283	0.5389628790025502	0.4822896004533862	0.5471805043921791	0.4800226693114197	0.5335789175403797	0.5009917823746104	0.8251629356758289	0.531595352791159	0.49362425616321903	0.5398129781807878	0.47463870784924905	0.4879569283083026	0.0	0.47463870784924905	0.46302068574667044	0.43213374893737605	0.37376027203173706	0.5001416831963729	0.4086143383394729	0.47463870784924905	0.4893737602720317	0.509492774156985	0.41173136865967697	0.5052422782657977	0.5117597052989515	0.5026919807310853	0.7914423349390762	0.4618872201756872	0.4499858316803627	0.5154434684046472	0.6293567582884669	0.6231226976480589	0.701898554831397	0.6540096344573534	0.7832247095494475	0.8387645225276282	0.7942759988665344
