k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;__	1.0	15.0	22.0	30.0	608.0	1.0	10.75	13.5	16.25	21.0	6.0	15.0	22.0	29.0	58.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__	2.0	36.0	52.0	63.0	99.0	1.0	12.75	27.5	46.75	58.0	13.0	33.5	48.0	63.0	126.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Reyranella	34.0	43.0	48.0	62.0	83.0	55.0	57.25	63.5	78.0	89.0	37.0	45.0	55.0	62.5	96.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter	29.0	86.0	118.0	137.0	203.0	9.0	40.75	65.0	140.25	190.0	10.0	85.5	105.0	132.0	181.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Steroidobacter	12.0	22.0	29.0	34.0	78.0	1.0	14.5	41.5	74.5	82.0	1.0	25.0	29.0	38.5	58.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Candidatus Xiphinematobacter	11.0	35.0	59.0	93.0	261.0	39.0	67.5	198.5	526.75	630.0	6.0	20.5	54.0	93.5	569.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Kribbella	7.0	17.0	25.0	50.0	273.0	21.0	25.0	35.0	49.5	55.0	7.0	19.0	32.0	46.5	131.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Blastococcus	7.0	18.0	29.0	49.0	88.0	1.0	1.0	1.0	1.0	8.0	1.0	18.0	30.0	47.0	93.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia	9.0	40.0	54.0	61.0	98.0	1.0	1.0	9.0	23.75	27.0	7.0	33.5	41.0	52.5	90.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides	51.0	103.0	125.0	158.0	287.0	8.0	25.0	39.0	73.25	153.0	15.0	102.0	116.0	131.0	290.0
