Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Green_hay_bush	Green_hay_bush	Green_hay_bush	Green_hay_bush	Green_hay_bush	Natural_regen	Natural_regen	Natural_regen	Natural_regen	Natural_regen	seed_mix	seed_mix	seed_mix	seed_mix	seed_mix
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas	6.0	9.25	13.0	17.0	35.0	1.0	1.0	17.0	20.75	28.0	1.0	11.0	13.0	21.25	32.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;__	1.0	4.0	8.0	10.75	150.0	1.0	7.75	10.0	14.0	29.0	1.0	4.0	8.0	12.0	115.0
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__;g__	9.0	28.0	41.0	58.0	84.0	1.0	18.0	23.0	30.75	60.0	1.0	18.5	32.5	57.75	83.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	17.0	44.0	54.0	69.25	90.0	18.0	29.25	42.5	51.75	64.0	18.0	38.75	61.0	80.25	213.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__	11.0	19.0	23.5	29.5	44.0	1.0	1.0	1.5	22.25	35.0	1.0	10.75	19.0	31.5	43.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__	1.0	4.5	24.5	35.25	55.0	1.0	1.0	12.0	34.0	59.0	1.0	1.0	3.5	13.25	63.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptosporangiaceae;g__Streptosporangium	5.0	8.25	11.5	14.0	21.0	1.0	4.75	7.5	10.5	17.0	1.0	5.0	8.5	13.0	32.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__	1.0	4.25	7.5	9.0	21.0	1.0	1.0	5.0	10.5	36.0	2.0	6.0	11.5	15.25	150.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;__;__	1.0	7.75	17.0	29.5	57.0	5.0	9.0	11.5	21.5	54.0	1.0	2.5	6.5	18.0	62.0
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__;g__	1.0	15.25	22.5	26.5	41.0	1.0	1.0	5.5	10.5	31.0	1.0	6.5	14.5	22.75	38.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__koll13;g__mixed	1.0	6.0	9.0	12.75	24.0	1.0	1.0	3.0	7.5	12.0	1.0	5.0	10.0	17.0	29.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__;f__;g__	7.0	10.0	12.0	13.75	20.0	1.0	1.0	1.0	11.25	16.0	1.0	7.0	11.0	14.25	24.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;__	1.0	6.25	9.0	12.0	21.0	1.0	1.0	4.5	9.25	26.0	1.0	9.75	12.0	16.25	37.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__EB1017;g__	11.0	30.75	39.5	48.75	181.0	1.0	14.25	20.5	59.5	128.0	18.0	31.75	40.5	59.25	138.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__	5.0	9.0	12.5	14.75	23.0	1.0	4.0	6.5	8.5	19.0	1.0	9.0	14.0	21.0	31.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;__	1.0	12.75	24.5	31.75	40.0	1.0	3.25	10.5	14.25	41.0	1.0	10.0	15.0	21.5	37.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium	1.0	5.0	7.5	10.75	17.0	1.0	1.0	5.0	8.25	18.0	1.0	6.75	11.0	17.25	35.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina	1.0	3.25	7.5	10.75	23.0	1.0	2.5	8.0	13.0	18.0	1.0	5.0	10.5	14.25	41.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;__	1.0	3.5	12.0	14.0	21.0	1.0	1.0	1.0	4.25	7.0	1.0	1.0	11.0	14.0	29.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__Conexibacter	1.0	1.0	6.5	15.5	45.0	1.0	1.0	1.0	6.75	80.0	1.0	5.5	9.5	20.25	87.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Marmoricola	1.0	7.0	8.5	12.0	22.0	1.0	1.0	7.5	11.0	14.0	1.0	7.5	11.0	16.0	28.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nakamurellaceae;g__Humicoccus	1.0	7.0	9.5	12.75	27.0	1.0	1.0	2.5	8.0	31.0	1.0	5.75	11.0	16.25	43.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae;g__	1.0	1.0	5.0	10.0	52.0	1.0	1.0	2.5	24.5	98.0	1.0	1.0	6.0	21.25	130.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae;g__Desulfuromonas	1.0	3.0	6.5	11.0	23.0	1.0	1.0	1.5	6.5	30.0	1.0	4.75	12.5	22.0	43.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;__	1.0	9.25	13.5	18.75	32.0	1.0	4.75	7.5	10.0	18.0	3.0	11.5	18.5	27.25	54.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Salinarimonas	1.0	8.0	12.0	18.75	27.0	1.0	1.0	1.5	5.75	17.0	1.0	1.0	9.0	15.25	31.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Leifsonia	1.0	3.0	4.0	10.0	34.0	1.0	1.0	1.0	4.5	15.0	1.0	3.5	12.0	22.25	41.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__;g__	1.0	6.0	9.0	11.0	16.0	1.0	1.0	3.0	10.0	19.0	1.0	1.0	6.0	10.0	33.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__	3.0	15.5	25.0	30.5	48.0	1.0	14.5	21.0	39.75	99.0	4.0	16.0	30.5	44.5	148.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	28.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;__;__;__	6.0	18.0	23.0	33.0	57.0	1.0	4.0	12.5	25.75	43.0	1.0	10.75	16.5	27.0	48.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	1.0	13.25	25.0	34.75	43.0	1.0	1.0	1.0	10.0	42.0	1.0	10.75	18.5	35.25	61.0
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__	1.0	7.0	11.0	14.75	20.0	1.0	5.5	9.5	13.5	34.0	1.0	6.75	10.5	13.0	33.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Micromonospora	9.0	15.25	17.5	27.75	53.0	1.0	5.5	16.5	27.25	39.0	1.0	9.25	18.5	31.25	83.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter	1.0	11.0	18.5	26.0	70.0	1.0	8.5	17.0	44.25	96.0	1.0	4.5	14.5	25.25	67.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira	4.0	11.25	20.0	27.0	59.0	1.0	1.0	1.0	10.5	23.0	1.0	5.0	13.0	29.25	49.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas	1.0	1.0	4.5	10.5	29.0	1.0	1.0	1.0	3.5	35.0	1.0	1.0	5.5	9.25	17.0
