k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Dactylonectria	1.0	62.75	110.5	176.0	270.0	1.0	73.5	119.5	173.75	543.0
k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Syncephalis	5.0	83.5	111.0	190.5	279.0	7.0	37.75	63.0	117.0	567.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pyrenochaetopsidaceae;g__Pyrenochaetopsis	5.0	25.5	42.0	92.5	202.0	1.0	30.5	58.0	106.75	331.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1558.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Cuphophyllus	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	898.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium	1.0	18.5	47.5	116.0	604.0	1.0	4.75	18.0	100.75	225.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycopsidaceae;g__Saccharomycopsis	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	941.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Botryotrichum	1.0	1.0	14.0	36.0	184.0	1.0	1.0	12.5	61.25	452.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Nectriopsis	1.0	1.0	3.0	30.75	254.0	1.0	1.0	1.0	12.25	147.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Tetracladium	1.0	33.5	64.0	144.75	260.0	1.0	25.0	48.5	84.75	377.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavulinopsis	1.0	1.0	1.0	1.0	90.0	1.0	1.0	1.0	12.5	599.0
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Trichosporiella	1.0	1.0	1.0	49.75	186.0	1.0	1.0	1.0	34.0	186.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola	1.0	19.25	63.0	109.0	289.0	1.0	7.25	24.0	97.25	344.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Niessliaceae;g__Niesslia	1.0	30.25	54.5	98.0	297.0	1.0	7.75	47.5	79.25	248.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae;__	1.0	1.0	1.0	1.0	102.0	1.0	1.0	1.0	11.5	161.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;__	1.0	1.0	7.5	34.25	135.0	1.0	1.0	5.0	15.0	391.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	1.0	32.25	59.5	92.75	436.0	1.0	30.0	67.0	130.0	943.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;__;__	1.0	1.0	1.0	1.0	150.0	1.0	1.0	1.0	1.0	749.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Neoschizotheciaceae;g__Apodus	1.0	5.0	14.0	31.25	179.0	1.0	5.75	16.5	23.5	74.0
k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis	5.0	30.5	50.5	95.0	624.0	1.0	12.75	45.5	103.0	704.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	1.0	34.5	122.5	222.5	557.0	1.0	8.5	27.0	55.25	155.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Pleotrichocladium	1.0	12.0	23.5	33.0	180.0	1.0	5.75	17.0	25.25	118.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;__;__	1.0	1.0	11.0	49.75	333.0	1.0	1.0	1.0	8.25	98.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cistella	1.0	8.0	31.5	52.5	179.0	1.0	3.0	12.0	25.0	107.0
k__Fungi;p__Ascomycota;__;__;__;__	1.0	30.75	40.0	73.0	181.0	9.0	22.75	62.0	101.0	238.0
k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis;o__Basidiomycota_ord_Incertae_sedis;f__Basidiomycota_fam_Incertae_sedis;g__Basidiomycota_gen_Incertae_sedis	1.0	1.0	2.5	5.0	289.0	1.0	1.0	4.5	14.25	147.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;__	1.0	1.0	1.0	1.0	169.0	1.0	1.0	1.0	1.0	251.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	1.0	17.25	54.5	131.75	491.0	1.0	16.5	36.0	82.25	823.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Ilyonectria	1.0	9.25	22.0	47.0	220.0	1.0	7.75	22.5	43.0	118.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Verruciconidia	1.0	16.25	39.0	51.5	256.0	1.0	6.0	20.5	40.0	243.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria	1.0	33.5	79.0	143.25	582.0	1.0	2.5	8.0	56.5	566.0
k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis	2.0	35.25	61.0	100.0	209.0	6.0	20.0	34.0	65.5	362.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Nigrosabulum	1.0	1.0	1.0	1.75	117.0	1.0	1.0	1.0	2.25	30.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Hodophilus	1.0	1.0	1.0	1.0	609.0	1.0	1.0	1.0	1.0	459.0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Tyroliella	1.0	1.0	12.0	44.5	269.0	1.0	1.0	1.0	6.75	73.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Gliomastix	1.0	12.25	31.5	52.75	243.0	1.0	4.5	16.5	28.25	73.0
k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS11;f__GS11_fam_Incertae_sedis;g__GS11_gen_Incertae_sedis	1.0	1.25	14.0	26.75	112.0	1.0	1.0	12.0	58.0	313.0
k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces	1.0	1.0	1.0	13.0	516.0	1.0	1.0	1.0	8.75	524.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Subulicystidium	1.0	1.0	1.0	1.0	170.0	1.0	1.0	1.0	1.0	42.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Staphylotrichum	1.0	1.0	1.0	1.0	263.0	1.0	1.0	1.0	1.0	125.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidiaceae_gen_Incertae_sedis	1.0	1.0	1.0	28.25	165.0	1.0	1.0	2.0	25.0	154.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium	1.0	4.5	12.0	26.75	695.0	1.0	1.0	5.0	16.25	325.0
