Group 1,Group 2,H,p-value,q-value
ST9242629613 (n=5),ST9346829822 (n=5),1.3200000000000003,0.2505920506856808,0.48732542948393953
ST9242629613 (n=5),ST9422022841 (n=5),0.010909090909095198,0.9168149485280722,0.9289409846918824
ST9242629613 (n=5),ST9468023123 (n=5),3.152727272727269,0.07580017458236198,0.3213268270339258
ST9242629613 (n=5),ST9689721419 (n=4),3.8400000000000034,0.050043521248705126,0.2795399819751888
ST9242629613 (n=5),ST9699420390 (n=5),1.3200000000000003,0.2505920506856808,0.48732542948393953
ST9242629613 (n=5),ST9762044730 (n=5),0.010909090909095198,0.9168149485280722,0.9289409846918824
ST9242629613 (n=5),ST9796821801 (n=5),0.5345454545454515,0.4647020999404661,0.6592500028917326
ST9242629613 (n=5),ST9798720966 (n=5),2.4545454545454533,0.11718508719813842,0.357048312556828
ST9242629613 (n=5),SU0297366901 (n=5),6.818181818181813,0.009023438818080334,0.21980993564217802
ST9242629613 (n=5),SU0306867167 (n=4),2.9399999999999977,0.08641073297370006,0.3321702907322341
ST9242629613 (n=5),SU0390520162 (n=5),1.3200000000000003,0.2505920506856808,0.48732542948393953
ST9242629613 (n=5),SU0459767825 (n=5),0.010909090909095198,0.9168149485280722,0.9289409846918824
ST9242629613 (n=5),SU0468023121 (n=5),0.010909090909095198,0.9168149485280722,0.9289409846918824
ST9242629613 (n=5),SU0552141345 (n=5),0.010909090909095198,0.9168149485280722,0.9289409846918824
ST9242629613 (n=5),SU0558918665 (n=4),0.5400000000000027,0.4624327264504752,0.6592500028917326
ST9242629613 (n=5),SU0584565118 (n=5),1.3200000000000003,0.2505920506856808,0.48732542948393953
ST9242629613 (n=5),SU0610341686 (n=5),0.5345454545454515,0.4647020999404661,0.6592500028917326
ST9242629613 (n=5),SU0705164722 (n=5),0.010909090909095198,0.9168149485280722,0.9289409846918824
ST9242629613 (n=5),SU0775065316 (n=5),0.010909090909095198,0.9168149485280722,0.9289409846918824
ST9242629613 (n=5),SU0843924348 (n=4),0.05999999999999872,0.8064959405073421,0.8853294740983874
ST9242629613 (n=5),SU0886123850 (n=4),2.1599999999999966,0.14164469029513294,0.39664211577423
ST9242629613 (n=5),SU0886965184 (n=5),3.9381818181818176,0.04720176769014221,0.2795399819751888
ST9242629613 (n=5),SU0901525189 (n=5),1.8436363636363566,0.17452534056858016,0.4159520616884494
ST9242629613 (n=5),SU0979864321 (n=5),0.5345454545454515,0.4647020999404661,0.6592500028917326
