Group 1,Group 2,H,p-value,q-value
1 (n=2),10 (n=1),0.0,1.0,1.0
1 (n=2),11 (n=5),0.5999999999999979,0.4385780260810006,0.7783215674113532
1 (n=2),12 (n=3),0.3333333333333357,0.5637028616507718,0.8804945524958366
1 (n=2),13 (n=1),1.5,0.22067136191984324,0.6814964316601161
1 (n=2),14 (n=3),3.0,0.08326451666355042,0.6814964316601161
1 (n=2),15 (n=2),0.5999999999999996,0.43857802608099994,0.7783215674113532
1 (n=2),16 (n=3),0.3333333333333357,0.5637028616507718,0.8804945524958366
1 (n=2),18 (n=2),0.0,1.0,1.0
1 (n=2),19 (n=5),0.5999999999999979,0.4385780260810006,0.7783215674113532
1 (n=2),2 (n=1),1.5,0.22067136191984324,0.6814964316601161
1 (n=2),21 (n=6),0.11111111111110716,0.7388826803635317,0.9939418262541458
1 (n=2),23 (n=2),2.3999999999999986,0.12133525035848367,0.6814964316601161
1 (n=2),26 (n=1),0.0,1.0,1.0
1 (n=2),27 (n=2),0.5999999999999996,0.43857802608099994,0.7783215674113532
1 (n=2),3 (n=2),0.5999999999999996,0.43857802608099994,0.7783215674113532
1 (n=2),31 (n=1),1.5,0.22067136191984324,0.6814964316601161
1 (n=2),35 (n=1),1.5,0.22067136191984324,0.6814964316601161
1 (n=2),36 (n=1),1.5,0.22067136191984324,0.6814964316601161
1 (n=2),4 (n=2),0.5999999999999996,0.43857802608099994,0.7783215674113532
1 (n=2),5 (n=2),0.0,1.0,1.0
1 (n=2),6 (n=4),3.428571428571427,0.06407750645105924,0.6814964316601161
1 (n=2),64 (n=1),1.5,0.22067136191984324,0.6814964316601161
1 (n=2),7 (n=5),2.3999999999999986,0.12133525035848367,0.6814964316601161
1 (n=2),76 (n=1),0.0,1.0,1.0
1 (n=2),8 (n=2),2.3999999999999986,0.12133525035848367,0.6814964316601161
1 (n=2),9 (n=2),2.3999999999999986,0.12133525035848367,0.6814964316601161
1 (n=2),>100 (n=3),3.0,0.08326451666355042,0.6814964316601161
10 (n=1),11 (n=5),2.1428571428571423,0.14323490752466572,0.6814964316601161
10 (n=1),12 (n=3),0.1999999999999993,0.6547208460185774,0.9132268627122632
10 (n=1),13 (n=1),1.0,0.31731050786291115,0.6814964316601161
10 (n=1),14 (n=3),1.8000000000000007,0.17971249487899588,0.6814964316601161
10 (n=1),15 (n=2),1.5,0.22067136191984324,0.6814964316601161
10 (n=1),16 (n=3),1.8000000000000007,0.17971249487899588,0.6814964316601161
10 (n=1),18 (n=2),0.0,1.0,1.0
10 (n=1),19 (n=5),0.7714285714285722,0.37977547484094853,0.7515975365962226
10 (n=1),2 (n=1),1.0,0.31731050786291115,0.6814964316601161
10 (n=1),21 (n=6),0.25,0.6170750774519739,0.9132268627122632
10 (n=1),23 (n=2),1.5,0.22067136191984324,0.6814964316601161
10 (n=1),26 (n=1),1.0,0.31731050786291115,0.6814964316601161
10 (n=1),27 (n=2),1.5,0.22067136191984324,0.6814964316601161
10 (n=1),3 (n=2),1.5,0.22067136191984324,0.6814964316601161
10 (n=1),31 (n=1),1.0,0.31731050786291115,0.6814964316601161
10 (n=1),35 (n=1),1.0,0.31731050786291115,0.6814964316601161
10 (n=1),36 (n=1),1.0,0.31731050786291115,0.6814964316601161
10 (n=1),4 (n=2),1.5,0.22067136191984324,0.6814964316601161
10 (n=1),5 (n=2),1.5,0.22067136191984324,0.6814964316601161
10 (n=1),6 (n=4),2.0,0.15729920705028105,0.6814964316601161
