Group 1,Group 2,H,p-value,q-value
1 (n=2),10 (n=1),1.5,0.22067136191984324,0.5487748342480312
1 (n=2),11 (n=5),3.75,0.052807511416113395,0.5487748342480312
1 (n=2),12 (n=3),3.0,0.08326451666355042,0.5487748342480312
1 (n=2),13 (n=1),1.5,0.22067136191984324,0.5487748342480312
1 (n=2),14 (n=3),0.33333333333333215,0.5637028616507738,0.7776630719123813
1 (n=2),15 (n=2),0.0,1.0,1.0
1 (n=2),16 (n=3),0.33333333333333215,0.5637028616507738,0.7776630719123813
1 (n=2),18 (n=2),0.0,1.0,1.0
1 (n=2),19 (n=5),0.14999999999999858,0.69853535830334,0.8685735705219163
1 (n=2),2 (n=1),1.5,0.22067136191984324,0.5487748342480312
1 (n=2),21 (n=6),0.0,1.0,1.0
1 (n=2),23 (n=2),2.3999999999999986,0.12133525035848367,0.5487748342480312
1 (n=2),26 (n=1),0.0,1.0,1.0
1 (n=2),27 (n=2),2.3999999999999986,0.12133525035848367,0.5487748342480312
1 (n=2),3 (n=2),0.0,1.0,1.0
1 (n=2),31 (n=1),1.5,0.22067136191984324,0.5487748342480312
1 (n=2),35 (n=1),1.5,0.22067136191984324,0.5487748342480312
1 (n=2),36 (n=1),1.5,0.22067136191984324,0.5487748342480312
1 (n=2),4 (n=2),2.3999999999999986,0.12133525035848367,0.5487748342480312
1 (n=2),5 (n=2),2.3999999999999986,0.12133525035848367,0.5487748342480312
1 (n=2),6 (n=4),0.8571428571428577,0.3545394797735011,0.6119448554994675
1 (n=2),64 (n=1),1.5,0.22067136191984324,0.5487748342480312
1 (n=2),7 (n=5),1.3499999999999979,0.2452781168067699,0.5578761487078159
1 (n=2),76 (n=1),1.5,0.22067136191984324,0.5487748342480312
1 (n=2),8 (n=2),2.3999999999999986,0.12133525035848367,0.5487748342480312
1 (n=2),9 (n=2),2.3999999999999986,0.12133525035848367,0.5487748342480312
1 (n=2),>100 (n=3),3.0,0.08326451666355042,0.5487748342480312
10 (n=1),11 (n=5),2.1428571428571423,0.14323490752466572,0.5487748342480312
10 (n=1),12 (n=3),0.1999999999999993,0.6547208460185774,0.8277072902843553
10 (n=1),13 (n=1),1.0,0.31731050786291115,0.5578761487078159
10 (n=1),14 (n=3),0.1999999999999993,0.6547208460185774,0.8277072902843553
10 (n=1),15 (n=2),0.0,1.0,1.0
10 (n=1),16 (n=3),0.1999999999999993,0.6547208460185774,0.8277072902843553
10 (n=1),18 (n=2),0.0,1.0,1.0
10 (n=1),19 (n=5),0.7714285714285722,0.37977547484094853,0.6351996880083122
10 (n=1),2 (n=1),1.0,0.31731050786291115,0.5578761487078159
10 (n=1),21 (n=6),0.25,0.6170750774519739,0.8277072902843553
10 (n=1),23 (n=2),1.5,0.22067136191984324,0.5487748342480312
10 (n=1),26 (n=1),1.0,0.31731050786291115,0.5578761487078159
10 (n=1),27 (n=2),1.5,0.22067136191984324,0.5487748342480312
10 (n=1),3 (n=2),0.0,1.0,1.0
10 (n=1),31 (n=1),1.0,0.31731050786291115,0.5578761487078159
10 (n=1),35 (n=1),1.0,0.31731050786291115,0.5578761487078159
10 (n=1),36 (n=1),1.0,0.31731050786291115,0.5578761487078159
10 (n=1),4 (n=2),1.5,0.22067136191984324,0.5487748342480312
10 (n=1),5 (n=2),1.5,0.22067136191984324,0.5487748342480312
10 (n=1),6 (n=4),0.5,0.47950012218695337,0.7135867960105053
10 (n=1),64 (n=1),1.0,0.31731050786291115,0.5578761487078159
10 (n=1),7 (n=5),0.7714285714285722,0.37977547484094853,0.6351996880083122
10 (n=1),76 (n=1),1.0,0.31731050786291115,0.5578761487078159
10 (n=1),8 (n=2),0.0,1.0,1.0
10 (n=1),9 (n=2),1.5,0.22067136191984324,0.5487748342480312
10 (n=1),>100 (n=3),1.8000000000000007,0.17971249487899588,0.5487748342480312
11 (n=5),12 (n=3),0.5555555555555571,0.4560565402502553,0.6979326810307551
11 (n=5),13 (n=1),2.1428571428571423,0.14323490752466572,0.5487748342480312
11 (n=5),14 (n=3),1.0888888888888886,0.29671752632205745,0.5578761487078159
11 (n=5),15 (n=2),0.14999999999999858,0.69853535830334,0.8685735705219163
11 (n=5),16 (n=3),1.0888888888888886,0.29671752632205745,0.5578761487078159
11 (n=5),18 (n=2),1.3499999999999979,0.2452781168067699,0.5578761487078159
11 (n=5),19 (n=5),6.818181818181813,0.009023438818080334,0.5487748342480312
11 (n=5),2 (n=1),2.1428571428571423,0.14323490752466572,0.5487748342480312
11 (n=5),21 (n=6),1.63333333333334,0.2012426209577194,0.5487748342480312
11 (n=5),23 (n=2),3.75,0.052807511416113395,0.5487748342480312
11 (n=5),26 (n=1),2.1428571428571423,0.14323490752466572,0.5487748342480312
11 (n=5),27 (n=2),3.75,0.052807511416113395,0.5487748342480312
11 (n=5),3 (n=2),0.0,1.0,1.0
11 (n=5),31 (n=1),2.1428571428571423,0.14323490752466572,0.5487748342480312
11 (n=5),35 (n=1),2.1428571428571423,0.14323490752466572,0.5487748342480312
11 (n=5),36 (n=1),2.1428571428571423,0.14323490752466572,0.5487748342480312
11 (n=5),4 (n=2),3.75,0.052807511416113395,0.5487748342480312
11 (n=5),5 (n=2),0.5999999999999979,0.4385780260810006,0.6766632402392581
11 (n=5),6 (n=4),2.9399999999999977,0.08641073297370006,0.5487748342480312
11 (n=5),64 (n=1),2.1428571428571423,0.14323490752466572,0.5487748342480312
11 (n=5),7 (n=5),2.4545454545454533,0.11718508719813842,0.5487748342480312
11 (n=5),76 (n=1),2.1428571428571423,0.14323490752466572,0.5487748342480312
11 (n=5),8 (n=2),0.0,1.0,1.0
11 (n=5),9 (n=2),0.0,1.0,1.0
11 (n=5),>100 (n=3),5.0,0.025347318677468325,0.5487748342480312
12 (n=3),13 (n=1),1.8000000000000007,0.17971249487899588,0.5487748342480312
12 (n=3),14 (n=3),1.1904761904761898,0.27523352407483126,0.5578761487078159
12 (n=3),15 (n=2),0.3333333333333357,0.5637028616507718,0.7776630719123813
12 (n=3),16 (n=3),1.1904761904761898,0.27523352407483126,0.5578761487078159
12 (n=3),18 (n=2),0.3333333333333357,0.5637028616507718,0.7776630719123813
12 (n=3),19 (n=5),2.6888888888888864,0.10105025592541081,0.5487748342480312
12 (n=3),2 (n=1),1.8000000000000007,0.17971249487899588,0.5487748342480312
12 (n=3),21 (n=6),1.6666666666666679,0.19670560245894303,0.5487748342480312
12 (n=3),23 (n=2),3.0,0.08326451666355042,0.5487748342480312
12 (n=3),26 (n=1),1.8000000000000007,0.17971249487899588,0.5487748342480312
12 (n=3),27 (n=2),3.0,0.08326451666355042,0.5487748342480312
12 (n=3),3 (n=2),0.3333333333333357,0.5637028616507718,0.7776630719123813
