Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	no	no	no	no	no	yes	yes	yes	yes	yes
1CMET2-PWY	7887.440237521294	9503.742912132773	13152.912260232508	20884.470411650167	28407.315284212906	6662.534759520694	9760.341915586494	16839.66238962602	23631.91145048132	27238.065331853097
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	617.2190503481329	1070.0203535191733	1657.24814911747	2079.8971268236264	5116.450436819428	557.7727132429958	1008.1851589325255	1759.4570705446163	2185.6292553586504	3692.973350911397
AEROBACTINSYN-PWY	1.0	16.23556815081057	35.41003508517574	60.210057312952905	105.96024572461565	1.0	14.21753181352435	49.10994599000162	71.95641378249243	118.5146360322545
ALL-CHORISMATE-PWY	1458.047429826696	2936.7919182905966	4014.7570427121336	6653.498395283215	9212.235151751658	491.71854202690116	2892.542541713781	4773.109977988906	7284.694661976579	8758.88182997489
ANAEROFRUCAT-PWY	8889.167727882024	12361.557944997152	16552.911239988796	27507.326171788965	36397.0856296011	8410.366322349586	12300.146339358258	21221.04674932761	31577.850479267458	36207.46010952981
ANAGLYCOLYSIS-PWY	11650.9469324544	15159.254556869468	19765.329533388507	32902.32665921028	46568.276968184866	10191.96944004269	14733.31591848018	25648.185684489825	37861.79311390198	44219.44023903186
ARG+POLYAMINE-SYN	3250.135627968447	5493.8068516519215	7671.85871834383	11166.716266872098	16730.666096827088	3958.9564910304216	5966.488931924463	9339.302619917362	12937.071713250454	20022.65084377447
ARGORNPROST-PWY	1455.4994993995338	2783.43076531365	3467.57407612071	6581.182724292845	8333.634715328488	1800.06903709932	2629.6493890093216	4466.4708606653985	6862.836495311543	8502.208296383937
ARGSYN-PWY	10666.231626011564	13864.93301496681	17904.286441497865	29966.505218039252	42882.8347846211	9190.419721675657	13187.447425901666	23276.849365835278	34454.56675098114	39015.00869224725
ARGSYNBSUB-PWY	11536.792082110047	14992.301637067238	19407.879993219605	32599.664844868286	46916.65681654342	9915.66286041475	14336.893725832238	25207.042074226847	37311.96673681307	42384.172037305776
ARO-PWY	11250.745274913485	14380.899712759492	18702.68237042062	31460.299788150875	44925.839379198136	9623.0541531633	13867.051910520428	24309.933470207056	35838.52123082754	40768.41606946282
ASPASN-PWY	713.710651529822	1646.1159114634002	2502.871128218333	3665.1687216986	7054.586226944053	924.5361050603535	1888.865730381614	3004.331945659368	4209.066996449406	8815.04913878659
AST-PWY	25.664490335941096	52.40540346315671	89.38921383035449	141.4178765286189	211.9446752787693	1.0	43.670756591992046	68.28745946463678	156.43329690771583	349.51942270956016
BIOTIN-BIOSYNTHESIS-PWY	3471.2432349351916	4947.378750146788	7956.520942771891	11764.181111137174	16844.856932211675	2117.7700775751237	5570.783348707035	8539.933701676233	11251.006955612096	18198.46482311936
BRANCHED-CHAIN-AA-SYN-PWY	17085.0973703687	22176.0455568227	28449.598082308148	47498.42479963287	68759.5736342039	13893.917044124097	20973.48343740549	36369.136714135166	54219.11243565519	63356.0387826457
CALVIN-PWY	11706.98688543696	15285.250530919167	19994.54624356704	33554.003438013155	47315.60790324054	10424.816961782743	15132.279601586288	26382.33590558447	38634.89568030561	43328.73446707389
CATECHOL-ORTHO-CLEAVAGE-PWY	403.49871842845585	727.6125112163011	1087.9893702404154	1558.207189082739	3326.7102166292143	370.2351139614663	761.6510510833838	1274.3947177841046	1669.3286909111016	2426.9484729011415
CENTBENZCOA-PWY	1.0	1.0	1.0	1.0	4.9774011299435035	1.0	1.0	1.0	1.0	17.698591549295774
CENTFERM-PWY	974.2017063883111	1871.387053155448	2300.432985718261	3248.810137399992	5977.116637052184	1126.2965705046477	1828.1145447958133	2826.921236703379	3675.421513615006	11084.87567614589
CHLOROPHYLL-SYN	1.0	1.0	36.09816366413642	92.35372478611657	250.725252485057	1.0	1.0	33.05256290117292	79.58776268442726	476.2263728476732
COA-PWY	10347.795607827142	13359.713569300271	17519.223662898752	29186.161271042718	41746.06449891514	8823.647908541183	12816.475018155135	22556.84410533214	33550.80868843362	38060.245630495294
COBALSYN-PWY	5629.239342112965	7474.304529680268	9198.139681366734	15631.597397330139	23027.877960081067	4805.875755286295	7423.639414358014	11914.98039807474	17227.82614973394	22800.0035957683
CODH-PWY	366.0016174672961	544.4334948732067	937.3016412427587	2094.3934541163458	3630.8576159091754	464.98716552785305	698.63597809688	1383.4065473340947	1924.395190286956	3138.1803477702006
COLANSYN-PWY	7254.496663617904	10625.567666726025	13264.269161140932	22232.681362863197	34237.57499421159	6517.22908561333	10268.33848499978	17392.08475567392	24773.7083373036	30885.01910019396
COMPLETE-ARO-PWY	11859.876779300952	15192.18542677973	19765.28558079083	33164.37763112744	47403.92832081344	10171.210988410787	14636.02035827063	25675.784138487415	37858.87040686129	43114.13360318277
CRNFORCAT-PWY	1.0	162.7739948768512	278.19868998826666	419.8256518671309	1014.3703061311027	9.994142865374217	159.47889545227156	235.60641423692056	438.82198572771375	923.0036308352837
DAPLYSINESYN-PWY	11132.117627838124	14331.363543919877	18233.680230805567	30590.92125658066	43638.27909825167	9169.443225478752	13436.219380670838	23570.73954116829	35045.30857810429	39322.23221953454
DENITRIFICATION-PWY	98.7524798959194	225.1048349561592	400.99111236008855	577.262058361171	1005.2733266576228	130.05944785480227	247.16092338608124	422.48844373795635	641.52552973413	1184.872405574315
DENOVOPURINE2-PWY	3671.498787819138	6623.930731620171	7855.246640814639	12409.931311840375	19122.09795235809	4429.230860086815	6877.464596304364	10457.687505780574	13971.62273098077	26641.401805272857
